8019	-1	20792	-1
69533	-1	-1	-1
58548	-1	-1	-1
78055	-1	-1	-1
66206	4	-1	-1
164	-1	54116	-1
17357	5959	79088	79829
48635	22970	-1	-1
8279	-1	-1	-1
71956	15584	70339	-1
55956	-1	-1	-1
39326	-1	-1	56199
65108	-1	-1	62949
67338	13	-1	-1
48090	-1	-1	-1
53597	-1	-1	-1
22850	-1	-1	-1
64041	-1	-1	-1
42789	-1	-1	23869
10312	-1	-1	-1
30816	-1	-1	-1
43337	-1	-1	-1
22614	-1	-1	-1
55222	-1	-1	-1
2481	-1	-1	-1
2901	-1	-1	-1
61823	-1	-1	-1
46178	-1	-1	-1
79896	44254	-1	-1
2966	4668	-1	-1
71077	-1	-1	45933
30126	-1	-1	-1
80055	-1	-1	-1
23901	-1	-1	-1
40125	-1	-1	-1
17343	-1	-1	-1
29321	-1	-1	-1
1422	-1	-1	-1
54092	-1	-1	46802
4105	-1	-1	-1
49180	-1	-1	-1
21123	-1	-1	-1
65825	-1	21502	-1
50243	-1	-1	-1
77124	44	-1	-1
72732	15352	59734	-1
74049	-1	51749	-1
63566	-1	-1	-1
71979	-1	-1	-1
16472	12390	23093	59082
33401	-1	61251	-1
71459	-1	-1	-1
45277	-1	-1	-1
3286	-1	-1	-1
66861	2153	11583	69357
69766	21607	-1	-1
67003	3829	-1	-1
69519	28062	54966	-1
27811	-1	-1	-1
77510	-1	-1	-1
2437	-1	-1	-1
39742	61	-1	-1
897	-1	-1	-1
39432	-1	-1	-1
21618	-1	-1	-1
65757	-1	-1	-1
14821	5200	75735	-1
7697	-1	-1	-1
39653	-1	-1	-1
57432	-1	-1	-1
79401	-1	-1	-1
17203	3301	-1	-1
32247	10273	-1	-1
57048	-1	-1	-1
20970	74	-1	-1
29157	-1	-1	-1
51971	-1	-1	-1
11508	-1	-1	-1
40716	-1	-1	-1
74701	-1	-1	-1
27387	-1	-1	-1
13854	-1	-1	-1
63575	7735	23525	24400
25202	-1	-1	-1
17684	-1	78672	-1
57538	54768	69127	-1
26319	-1	-1	43195
44280	-1	-1	-1
27313	-1	-1	36129
50551	-1	-1	-1
26542	35196	52036	-1
60994	-1	-1	-1
68977	-1	-1	-1
8226	-1	-1	-1
38379	-1	-1	-1
79827	-1	-1	28370
60041	96	-1	-1
3185	-1	-1	-1
16338	-1	-1	-1
49822	-1	-1	-1
10310	-1	-1	-1
31443	-1	-1	-1
8814	-1	-1	-1
7595	-1	-1	-1
79493	5964	-1	-1
45414	-1	-1	-1
10256	-1	-1	-1
78951	31648	-1	-1
44176	108	-1	-1
306	109	-1	-1
13454	-1	66033	-1
47027	50958	-1	-1
52647	-1	-1	-1
53904	-1	-1	-1
40908	-1	-1	-1
9819	9580	-1	72419
31887	-1	40659	76508
64845	-1	-1	-1
14387	7755	21520	54906
17800	-1	41174	-1
49035	-1	-1	-1
75092	-1	-1	39209
16971	-1	-1	-1
12981	-1	-1	-1
39611	9397	-1	-1
73327	-1	-1	-1
68133	126	-1	-1
43406	-1	-1	-1
8657	21415	-1	45263
6164	33573	41902	-1
19501	1661	-1	-1
70749	2722	63199	-1
31333	-1	-1	56955
70153	-1	-1	-1
23299	13691	-1	-1
73146	135	-1	-1
62457	-1	-1	-1
13588	137	-1	-1
41908	-1	-1	-1
42352	-1	-1	-1
58227	-1	-1	70813
29089	-1	-1	-1
77277	32887	62124	79001
29166	21634	22518	-1
64615	-1	-1	-1
68737	-1	-1	-1
54471	-1	-1	-1
48488	-1	-1	-1
1917	36896	-1	-1
55238	149	73449	-1
65141	-1	-1	-1
77144	-1	-1	-1
15497	-1	-1	-1
39667	-1	-1	-1
28618	-1	27984	-1
22938	-1	-1	-1
80305	-1	-1	-1
49548	5607	-1	-1
6677	-1	-1	-1
44471	-1	-1	-1
35850	-1	-1	-1
42513	-1	-1	-1
72587	-1	-1	-1
8721	163	-1	-1
30195	-1	-1	-1
33008	-1	-1	-1
19269	-1	-1	-1
76760	-1	-1	-1
31414	168	-1	-1
60768	-1	-1	-1
65162	-1	-1	-1
19902	11637	-1	-1
73312	-1	41426	68517
21044	-1	-1	-1
33353	-1	-1	-1
78373	-1	-1	-1
12674	-1	-1	-1
64676	-1	-1	-1
70725	-1	-1	-1
78133	-1	-1	73068
34764	-1	-1	46748
54909	181	-1	-1
58666	1941	5796	-1
33563	-1	-1	-1
7197	184	-1	-1
76503	185	-1	-1
58798	-1	-1	-1
43389	-1	-1	55740
17726	-1	-1	-1
17362	-1	-1	-1
72386	-1	-1	-1
31635	-1	-1	-1
13371	192	-1	-1
61675	-1	-1	-1
54665	-1	-1	-1
78272	-1	-1	-1
45849	-1	-1	-1
47263	28538	-1	-1
43502	-1	-1	-1
52100	-1	-1	-1
27299	-1	-1	-1
1089	-1	-1	-1
40066	-1	-1	-1
30258	-1	-1	-1
24200	57916	-1	-1
51655	-1	61745	73479
51860	-1	-1	-1
67006	-1	-1	-1
15959	-1	-1	-1
62519	-1	-1	-1
70524	-1	-1	38740
4582	-1	-1	-1
61076	-1	-1	-1
67007	-1	-1	-1
78380	-1	-1	-1
74257	-1	35386	-1
65583	-1	-1	-1
29244	26087	-1	-1
18385	-1	-1	-1
11786	-1	21829	-1
60225	-1	-1	-1
18141	6460	61416	-1
74822	14205	-1	-1
39265	20525	-1	-1
26371	-1	-1	-1
23972	-1	-1	-1
32603	-1	-1	-1
4140	-1	-1	-1
19553	-1	53848	-1
32501	-1	-1	-1
32484	-1	46904	53214
43579	-1	-1	-1
28767	-1	-1	79950
20450	-1	-1	-1
41842	-1	-1	-1
70657	12185	-1	-1
63353	13478	-1	58005
3466	-1	-1	-1
43094	-1	-1	-1
20349	239	-1	-1
2888	-1	26717	-1
75735	-1	-1	-1
17981	18814	61576	-1
71331	243	-1	-1
7290	-1	-1	-1
