xlinkID	xlink_1	xlink_2	xlink_3
5957	78268	76851	70764
44259	68774	66274	58736
68774	44259	69298	14014
75105	14286	74994	11204
14286	75105	15680	4188
14344	53309	31812	73893
53309	14344	10852	22160
58758	79346	35396	25513
79346	58758	33579	80507
71865	32486	2964	41284
32486	71865	62954	53338
79871	68747	63661	5281
68747	79871	77026	2901
29295	51879	36234	31787
51879	29295	71277	36234
5164	31308	4368	57606
31308	5164	58671	73270
69483	19558	55337	60087
19558	69483	28929	2457
61118	7798	37284	57669
7798	61118	66782	37284
68501	10494	36976	8949
22691	79393	63667	40141
79393	22691	73590	72103
60684	27209	19753	69946
27209	60684	30471	49907
54632	20755	30979	14906
18814	59054	36406	34293
20300	36471	20300	20300
28927	28685	19787	38713
28685	28927	23442	78835
51084	63218	48591	367
63218	51084	60872	76046
49266	9299	74576	7277
9299	49266	52624	0
24093	35014	13852	35518
35014	24093	50805	64613
30508	77836	49245	16005
43210	72563	51886	13447
72563	43210	41504	3088
75777	7020	50608	79224
7020	75777	64661	63703
52906	44112	39271	29152
44112	52906	49452	21686
61157	60225	28950	27969
18207	56243	40160	63076
56243	18207	62607	62607
27697	58157	46166	10129
58157	27697	7010	80465
53784	16069	71247	20990
16069	53784	657	64537
72339	54158	67101	52661
54158	72339	5392	23317
9888	9888	9888	57676
57744	65851	54557	54557
65851	57744	57725	14631
76516	4883	3707	45534
4883	76516	24670	44408
14231	37506	42159	13598
37506	14231	6341	47903
11476	36505	0	0
36505	11476	54173	48334
64039	33203	45240	7316
33203	64039	18618	64015
65006	32066	48442	24700
18305	74598	15804	31856
74598	18305	46577	9510
16316	79640	60461	758
79640	16316	6796	62219
61323	45967	15178	22918
45967	61323	20942	47368
18472	48002	46653	50392
48002	18472	72729	71542
62866	11175	27132	55322
11175	62866	76084	6326
31004	7504	80306	3655
30014	30014	30014	20247
65209	1034	40836	0
56369	41839	3411	28814
59564	74519	38764	77089
44944	60862	668	51403
51660	16743	75058	63890
16743	51660	67979	44876
62359	25629	54174	18909
25629	62359	63090	29956
4102	2138	63044	27676
2138	4102	12304	63044
40946	32971	64136	18116
32971	40946	77332	10239
13482	8425	13482	13482
54280	38674	54280	54280
61768	7391	11909	12790
7391	61768	7391	7391
17987	31674	49977	53780
59647	18443	40067	44086
18443	59647	60189	57310
66496	76963	48458	63286
76963	66496	29856	33558
34731	70768	34731	34731
63810	29542	7619	60567
30225	24033	80428	49112
24033	30225	67048	23124
36249	74526	8219	74609
59556	16512	58307	36426
16512	59556	64920	336
10028	67387	23173	69231
67387	10028	55992	603
47254	33971	4412	30404
33971	47254	62156	47693
66691	56351	73734	46764
59561	65669	50657	10524
65669	59561	26905	10020
13231	70431	4868	30326
70431	13231	48746	11963
64642	40318	13542	79739
19313	69613	4931	54724
69613	19313	24744	5827
73178	77639	18635	51772
77639	73178	64137	70727
15628	7259	15628	15628
7259	15628	56045	67095
58903	76491	65985	21678
76491	58903	66920	53983
37590	15916	8374	46970
15916	37590	46463	28973
43089	75919	65178	30747
941	53093	3897	0
67494	8389	5909	33122
8389	67494	26722	189
76430	7728	41365	7728
78728	78728	78728	61869
18554	101	46573	72463
71645	23093	77307	666
23093	71645	62680	54830
41931	38588	71601	4094
38588	41931	28600	40227
41486	42015	4152	55871
42015	41486	42015	42015
8412	68971	39579	39885
68971	8412	2484	34792
73958	78438	65647	55323
78438	73958	54925	22846
78989	78989	78989	4784
25589	23853	2395	11633
23853	25589	60643	80110
13570	12133	38088	46987
12133	13570	38088	1091
10493	58178	43720	13991
15158	6480	31847	40844
71174	48490	15766	534
48490	71174	28637	42646
22522	28199	8074	39850
28199	22522	57750	29614
38610	31741	15618	24741
31741	38610	10500	75995
32552	19004	10298	664
19004	32552	50240	8883
12038	29919	29919	0
29919	12038	12038	0
42509	25942	59944	45604
25942	42509	1442	67604
49169	46516	33255	48755
46516	49169	62658	24639
2725	58839	16823	32408
27836	860	49938	22752
860	27836	51686	80071
2457	8834	8834	19558
8834	2457	64287	2457
7730	8873	33341	12318
8873	7730	24512	31294
24980	2491	34283	11093
2491	24980	29329	57269
14099	6139	78704	6139
6139	14099	80116	14099
42588	11518	57303	28327
11518	42588	37227	65653
35189	10854	42302	34674
33287	66550	7830	80355
66550	33287	29429	11273
34419	36142	11143	20037
36142	34419	68284	19459
51796	66145	19746	47165
66145	51796	42712	13971
46780	69742	33270	21618
16222	62430	72856	39689
62430	16222	41616	34550
32698	67663	14541	33405
67663	32698	64732	22179
16197	27078	3884	69643
27078	16197	42431	21322
39482	48699	39482	39482
48699	39482	59721	8359
53088	61237	28153	49196
61237	53088	45043	16038
27391	76842	23177	8551
76842	27391	74088	37949
52638	65967	13883	49870
65967	52638	15598	75472
38813	20854	36695	29298
1107	34576	37209	63079
73582	65438	40920	10329
38490	38490	38490	62242
14589	60658	11621	70635
60658	14589	11491	3133
16564	68037	2785	39511
68037	16564	3583	64476
62729	59716	8751	20857
59716	62729	59716	59716
40846	10330	41638	63596
10330	40846	39677	69101
9248	45525	75692	71301
45525	9248	75914	29199
11533	30482	57518	54228
30482	11533	31112	46807
32330	50116	29863	2078
50116	32330	36117	59592
68145	51433	14316	68089
8868	26918	37208	39457
26918	8868	61942	23301
63118	34300	35412	1591
39886	47789	38761	12519
47789	39886	63500	44771
69901	47507	57827	48932
47507	69901	55558	53440
29466	29466	29466	18422
38734	31598	38734	38734
31598	38734	65384	53294
43895	76234	77395	55942
76234	43895	72692	12643
21159	38870	24181	68190
38870	21159	33991	639
78308	27685	6106	7195
27685	78308	63078	0
4464	40950	7778	5103
40950	4464	49511	13445
6164	3222	19687	34343
3222	6164	0	0
75710	74605	48543	21880
74605	75710	76125	19284
37722	78578	39526	74690
4121	22150	79111	67467
22150	4121	47842	54542
26448	64529	45046	72958
64529	26448	49292	79618
5922	50429	10385	59816
50429	5922	1456	40761
67022	13451	51618	3543
65357	33578	49143	3931
45087	65838	78713	39283
65838	45087	71121	3965
39475	63183	66578	18549
63183	39475	88	32453
71114	66009	27890	57708
59742	58038	9087	56167
58038	59742	27634	27634
23261	39506	42010	0
70413	5260	14813	65447
5260	70413	67098	67979
78220	702	53504	77007
77646	8405	77646	77646
79710	21815	10111	64251
21815	79710	58204	36064
43728	27925	47452	43023
27925	43728	43991	46192
58959	57010	71335	2226
57010	58959	70427	13343
4305	37482	73046	73046
37482	4305	16881	6084
36112	41660	73371	63264
41660	36112	63637	59868
49485	17587	32174	57584
17587	49485	17587	17587
31519	41327	31519	31519
41327	31519	21426	21345
50534	1338	34885	78117
1338	50534	24904	74858
19528	16607	13062	32954
64348	41635	64884	49276
41638	40846	31208	65635
45043	61237	18772	53690
6738	33958	40807	67248
18585	51799	13327	64227
51799	18585	37538	49290
8760	49374	8760	8760
23637	5258	6526	36349
5258	23637	70790	60537
79661	69314	3303	52695
29853	10391	55848	50002
10391	29853	72786	79305
10018	19479	10018	10018
19479	10018	56659	56709
80405	49269	69146	68051
51079	31950	7119	70442
31950	51079	31950	31950
74946	36283	21963	14915
53559	73281	56666	44680
76245	47938	31298	56936
29685	27597	79320	31822
27597	29685	66393	55826
38996	376	61698	45355
57498	11621	12700	44222
11621	57498	14589	35295
71112	13123	71112	71112
79289	26183	34183	35197
26183	79289	72172	410
24913	21849	65977	3930
21849	24913	5116	0
70133	70133	70133	29214
41843	3319	70313	59897
3319	41843	43425	66168
2609	79040	71557	0
79040	2609	45904	55790
52068	20700	41973	74107
20700	52068	75106	23828
39231	37802	45834	17708
37802	39231	79499	43322
47664	22134	42929	31148
22134	47664	48111	8131
80284	43014	40980	18173
25910	20807	32883	24662
75835	35432	58971	0
63041	61255	70875	28404
61255	63041	15895	65880
3940	25341	32645	65291
25341	3940	45426	15032
16254	33026	43723	63526
33026	16254	52133	76521
28472	8338	44460	28642
8338	28472	8338	8338
25027	24289	18259	69813
24289	25027	49412	19429
17226	15086	78020	13986
15086	17226	57125	30149
29739	34517	68317	36048
34517	29739	14165	7532
11697	28681	22250	7895
28681	11697	26508	45230
56797	25196	78126	70611
25196	56797	42439	12720
60890	80178	59497	78492
80178	60890	13106	47571
79869	42236	5021	33665
42236	79869	77389	7296
31526	24027	80594	77295
24027	31526	75323	37373
51237	77525	6529	77525
77525	51237	51237	62239
11530	52459	11530	11530
52459	11530	78120	73334
20820	2782	54164	2161
2782	20820	31745	69894
30598	19427	53336	39753
69782	28971	17484	39167
28971	69782	65745	28994
1109	40844	65747	5989
40844	1109	13039	15158
71318	63336	70688	63178
63336	71318	9710	13697
74097	61955	75106	66121
56725	19723	21443	20508
10946	42050	30234	57063
4273	24245	70309	10832
24245	4273	24881	17060
22222	74599	69234	5475
12358	39096	21651	43659
39096	12358	27621	28953
43260	38661	67440	42014
38661	43260	48968	14110
32514	37188	5655	69157
37188	32514	16952	20254
39969	36365	79197	71057
9576	51455	63141	6333
52792	42441	52792	52792
42441	52792	7826	69503
77221	37313	70857	39965
37313	77221	72827	5812
69279	39177	56554	72434
39177	69279	42309	45421
77228	60472	77228	77228
60472	77228	68216	60495
6538	6538	6538	16156
27158	99	498	3952
99	27158	76402	25125
18557	42102	635	12536
46759	13148	15392	74242
13148	46759	66899	70248
20227	47423	49298	53292
47423	20227	5631	21145
14324	2099	57516	0
2099	14324	45341	69459
34073	41701	75332	45891
937	15181	29661	62278
15181	937	65502	70130
9572	13537	44665	6524
13537	9572	13537	13537
20336	1492	76672	78051
1492	20336	63122	289
47019	13192	4362	14791
80620	33447	49837	79351
68320	58650	71197	7588
58650	68320	65307	21971
42037	60937	80627	18986
28804	48294	10324	31367
48294	28804	39772	34721
8020	15103	23485	49371
79711	68299	34569	47612
68299	79711	59119	7598
10052	58868	930	57908
58868	10052	480	69361
28501	24286	7280	10174
24286	28501	32594	27191
62444	25481	7104	35668
25481	62444	35668	47207
46444	32327	20000	59895
22526	49447	1540	49447
49447	22526	22526	24555
30366	1281	17180	10761
73668	53829	37696	69522
53829	73668	58089	54540
61450	22419	29125	48916
22419	61450	50125	17741
78089	21981	21981	14909
21981	78089	78089	12532
51865	31546	15481	45159
31546	51865	24919	18061
36896	8023	71207	28211
70042	68941	64350	57621
68941	70042	19603	11591
72787	23000	13904	13904
73055	69026	47126	47126
69026	73055	31168	2255
43586	45623	45623	16378
70456	49636	63609	36468
49636	70456	5504	11355
51792	46550	16151	41875
46550	51792	73267	13873
65711	11070	21921	79126
11070	65711	80365	62857
55438	26229	51798	72237
50398	55369	43871	78682
55369	50398	42338	32371
17536	213	6878	73751
213	17536	27915	27915
35685	40440	54451	55352
40440	35685	13438	71104
19252	55541	27194	32655
55541	19252	8331	37733
54769	64531	54769	54769
64531	54769	64420	54596
76448	21324	36535	24062
21324	76448	24325	49607
41320	63162	40633	66307
63162	41320	30695	69430
51240	16977	25852	79805
16977	51240	12428	56439
61747	538	8660	206
538	61747	41613	13171
36019	73523	73523	38716
54858	2961	30632	29433
65193	982	982	47948
982	65193	65193	52761
40491	46091	14417	8279
29434	68582	1428	45787
68582	29434	68582	68582
21799	2568	12196	9991
2568	21799	12123	16263
24248	36279	32509	59406
36279	24248	13169	0
45337	55789	4958	78156
55789	45337	21726	2379
10523	69925	69683	24751
69925	10523	67884	36258
50362	60388	64059	63720
60388	50362	64138	27561
73080	31683	52323	25807
67912	76611	894	71383
76611	67912	62897	6587
39862	17496	17496	45601
17496	39862	45164	39862
6532	58104	72019	42754
58104	6532	25368	0
58035	7318	25396	69000
62458	38435	71938	43552
74783	64131	79568	63315
62613	4703	63421	77932
4703	62613	21736	3067
62402	59654	791	36630
46337	47514	894	24649
23173	46773	10028	14022
14403	54476	35406	5051
54476	14403	48707	5238
50154	33797	23009	32766
33797	50154	60753	48275
3119	3119	3119	50560
1740	23889	31420	28305
23889	1740	76643	76153
1926	1057	66599	29627
1057	1926	2946	59749
37513	79650	58393	22056
70494	31397	78240	48524
31397	70494	15137	75511
4393	12354	23901	50591
12354	4393	59975	19649
11916	2865	21381	24379
14520	79250	54423	72338
79250	14520	49384	71640
38072	38072	38072	53711
57564	45248	54883	51635
45248	57564	23980	826
53020	77670	57947	44800
77670	53020	4654	76384
35358	74574	78130	3697
74574	35358	24699	28989
2839	43576	11744	75699
6507	2634	64953	29630
2634	6507	14055	13293
30092	14164	57257	5899
14164	30092	6676	21083
39313	45853	39313	39313
70364	30454	76928	17890
25626	68859	5710	66200
68859	25626	21920	17851
29610	62715	42488	27425
5782	78507	43392	60334
62740	48384	22207	52604
49343	38449	29949	66683
49528	73891	40215	0
73891	49528	36409	8682
34718	7340	71165	68340
10479	33932	47912	60391
49965	49177	2608	34470
49177	49965	77125	75964
58581	60439	33012	42078
60439	58581	31596	2656
3192	79789	34617	62039
79789	3192	75594	36356
80596	11864	40999	73240
43197	87	8857	4242
87	43197	1799	4242
571	571	571	59829
56473	33245	6533	57418
33245	56473	4873	51158
55294	31746	25966	19138
31746	55294	18129	52121
67436	18285	37892	21871
3095	69884	46989	78645
69884	3095	28373	15559
35837	59559	23808	0
15182	47674	6426	10975
47674	15182	25833	42682
1263	31643	50998	76703
38776	36697	17830	54751
36697	38776	66618	18923
68870	58978	34426	47429
58978	68870	31203	32058
66538	33589	47529	41993
33589	66538	58389	58389
48055	45181	16279	8228
45181	48055	11843	57798
80293	60594	66232	78297
60594	80293	46127	75195
5739	28222	14689	65229
28222	5739	14832	12927
53107	66281	79106	7314
66281	53107	70020	44005
33492	72380	31192	559
72380	33492	68373	70126
38481	12374	13329	52858
12374	38481	78837	16851
3158	59278	68147	0
59278	3158	845	42636
37668	3390	16094	69848
24498	19196	6143	41226
8592	24960	77610	47228
24960	8592	70837	7481
48535	64690	11168	17908
64690	48535	6246	16438
46603	27024	51810	71125
27024	46603	70471	67523
42273	160	77338	44834
160	42273	46700	19727
44636	44813	7786	18849
3013	3013	3013	63869
33233	61187	42898	54032
6717	36793	8024	36793
36793	6717	17494	6717
17256	26274	54197	77205
26274	17256	19895	2735
78233	74626	13220	70504
74626	78233	8690	78323
217	51267	33650	11057
51267	217	37087	29475
12043	72439	54103	40667
72439	12043	29142	76280
16986	3668	71172	70995
3668	16986	29097	46482
30757	38889	77424	22028
72935	27287	38748	17853
27287	72935	12996	61068
70928	49593	15037	14016
49593	70928	38569	15117
49088	74111	13241	54437
12407	44519	13561	52338
44519	12407	26330	73641
63984	48094	48329	19458
48094	63984	67736	0
29989	29989	29989	15924
33934	35059	32068	18508
35059	33934	68886	57719
59436	36897	49809	11493
36897	59436	26360	64511
290	4063	28507	10089
4063	290	2780	70447
15483	76299	26005	23734
24640	67556	24640	24640
67556	24640	62661	1650
44019	65032	73445	2686
65032	44019	54074	41826
73243	15159	31481	77721
64368	13859	41745	33515
13859	64368	7389	33515
4605	8962	74310	42777
53048	47882	47882	52825
47882	53048	53048	62609
8712	39686	47015	35456
39686	8712	29374	33756
76726	74523	1006	12183
74523	76726	12195	66054
71725	45911	21761	71910
45911	71725	63780	63780
55514	41460	37679	31301
71810	71354	59255	19285
71354	71810	61063	11776
58845	57091	779	63784
25697	65324	49065	47028
65324	25697	7036	63331
21516	1608	65256	27458
14068	49745	57159	63580
49745	14068	15201	42902
49425	59313	31194	13540
59313	49425	56388	11918
36358	36358	36358	561
56437	59943	69154	27140
43699	43699	43699	5204
27396	76738	7729	5035
76738	27396	65659	61431
54422	11147	22772	32018
11147	54422	31159	39889
36809	12629	8986	58436
12629	36809	8986	50286
20267	28691	22176	65117
28691	20267	65806	4847
30158	33424	13737	9569
33424	30158	30254	7371
75714	41447	19861	74118
41447	75714	48366	39448
33780	61308	57171	5751
61308	33780	25253	40956
70641	60799	70057	73186
69501	11268	57083	20886
42788	48825	78755	49571
71537	32750	61106	44189
32750	71537	75051	45587
42834	40569	53672	62216
40569	42834	24625	51030
58506	6391	28875	25392
39421	63184	11999	54803
63184	39421	74916	16418
15943	42508	11284	29174
59838	56360	37672	46501
53884	53884	53884	61787
5758	65398	3289	349
65398	5758	9007	31133
73495	41973	50671	50671
41973	73495	7073	52068
52647	25956	52647	52647
19145	19145	19145	43117
43565	16196	21367	13787
16196	43565	35431	24038
64141	64141	64141	72664
34772	30002	50309	74815
50485	65192	76139	46478
65192	50485	2777	33393
53564	53564	53564	20754
7087	12443	2421	38932
18059	12031	31319	77549
12683	51182	41376	79363
24328	73778	68988	41959
15861	66467	47094	60099
66467	15861	14184	61962
69997	36018	77732	32907
12515	64995	63488	71972
64995	12515	29972	37093
28169	74948	3184	12981
74948	28169	960	15458
25746	22516	67507	61672
42325	8943	75730	61182
8943	42325	62597	37896
20591	46879	80298	38606
46879	20591	65674	73252
41078	63777	20618	39115
63777	41078	24331	50379
24101	44818	3263	37237
10762	37497	80084	4735
2956	27839	38705	18323
27839	2956	7476	44114
6578	21358	16772	44288
21358	6578	46485	46515
56040	32181	13028	13028
32181	56040	35476	30789
16861	40615	15952	15503
40615	16861	72577	0
54764	64712	33678	72623
64712	54764	39584	72415
65059	65059	65059	15831
69885	66653	36618	19546
66653	69885	51061	46858
34317	15147	19350	20984
15147	34317	23527	29311
48761	9624	21603	41209
37752	51362	396	51362
51362	37752	37752	78779
79611	13070	66484	29678
13070	79611	14946	61486
62828	64575	57312	40581
54677	7097	41173	76149
7097	54677	47551	26380
80413	38568	2117	73386
38568	80413	43868	56295
7376	30447	67691	22466
30447	7376	67691	78194
16807	37853	15823	49402
26335	52273	24577	47786
52273	26335	40521	41992
40308	77307	53982	33922
19295	15681	2910	49615
15681	19295	71152	33468
30718	12198	44656	63937
12198	30718	30569	48753
42341	5545	76673	7511
5545	42341	44347	8423
36185	68883	78843	67158
12503	54054	6764	40455
54054	12503	13327	54965
9664	60244	70454	25888
60244	9664	21205	3099
23448	7941	80158	74039
7941	23448	27548	29717
38192	45532	19660	57128
45532	38192	16298	74435
58077	26124	37709	24331
26124	58077	26124	26124
60053	68720	15710	23355
3426	3426	3426	76715
35558	60580	63098	31088
60580	35558	37471	58950
49411	21716	49411	49411
21716	49411	63394	61551
76287	78276	1877	68669
78276	76287	24042	23341
56665	4541	56665	56665
12742	18042	11628	11628
18042	12742	46384	52307
59442	50119	50342	23613
50119	59442	57284	32312
71219	16637	49603	75814
53040	3093	31514	55288
3093	53040	68176	2532
11610	31902	29798	61551
31902	11610	31902	31902
55434	21110	44303	27296
67924	9255	51754	20390
9255	67924	63188	56283
33507	43677	49631	0
43677	33507	68538	32137
21485	41448	21485	21485
41448	21485	15958	70517
45378	32035	32035	6045
32035	45378	45378	50864
8473	13895	54574	8138
13895	8473	20194	50451
78967	78967	78967	58687
46215	44297	63696	25765
44297	46215	856	76475
1113	35723	2263	46826
35723	1113	19441	70081
24115	56158	44697	45345
56158	24115	23300	46829
63853	78699	69138	53972
78699	63853	76413	6184
60763	24005	5690	66253
24005	60763	76654	35438
48269	10513	10513	14268
10513	48269	48269	74155
64620	8240	66435	3892
8240	64620	35872	50694
11465	41651	39324	58727
41651	11465	24412	18366
59095	9823	67743	29661
9823	59095	52637	74215
74588	67398	52598	21173
35052	39181	27343	76870
79860	50114	56506	53356
50114	79860	42604	12412
9613	43757	27169	820
43757	9613	55743	23991
15379	25336	35587	54729
57687	10081	22767	15945
10081	57687	15945	58586
44691	63904	8959	23007
63904	44691	70062	72185
74815	56693	5792	34772
71903	52450	6244	33073
37441	62479	6595	29001
62479	37441	9464	21068
14242	4328	15685	76222
33308	14303	30324	40672
23045	17805	36553	20000
17805	23045	7202	1379
74186	74186	74186	57081
40799	53214	55202	13283
53214	40799	20881	16793
60711	9141	57750	2362
41480	41480	41480	20696
5950	17033	0	0
76706	33511	73903	65456
33511	76706	66299	56349
18322	30758	10551	9103
75369	64291	51415	67886
64291	75369	68665	39598
17354	35413	32038	2639
35413	17354	6373	76351
4965	52663	35434	49654
66708	51293	28352	28699
27658	37925	74367	25170
42423	68378	37782	0
68378	42423	263	0
24250	29669	5756	7334
56293	48964	59126	32616
48964	56293	8208	20473
77184	16680	45445	65182
24530	68495	34793	27628
68495	24530	67949	2652
3423	6472	14297	58285
13490	34838	49182	68884
34838	13490	25201	28435
49222	25953	43437	35137
25953	49222	28494	7440
73027	60975	38629	60210
60975	73027	58867	28138
54755	58167	3566	26503
58167	54755	51166	41806
25748	38720	34338	61792
38720	25748	38692	53738
15508	8783	256	20420
8783	15508	31108	16201
19161	8464	74646	35646
8464	19161	58330	52032
8579	21277	25051	42761
21277	8579	20319	35405
7547	78688	10060	24277
7826	36180	42441	11740
70150	33607	62886	66585
33607	70150	73428	58131
74407	17372	77107	59187
17372	74407	75731	115
13254	6248	28323	78457
6248	13254	70510	51051
46470	3247	19165	79499
3247	46470	3247	3247
9640	11824	69834	52470
52320	64024	79177	17117
64024	52320	22051	46133
70869	61761	67218	57851
61761	70869	33318	41328
62610	41953	44773	34980
41953	62610	41953	41953
39745	29816	66165	40757
67751	47902	48638	12390
63539	37142	45997	42011
2777	65192	59505	52697
25650	10072	45626	47985
10072	25650	19956	35125
6641	34670	19591	62019
72115	72115	72115	52483
53404	42020	66956	3053
42020	53404	50765	36888
24001	59079	38190	0
40737	47843	37098	62308
47843	40737	44396	62308
50666	32721	11002	53700
32721	50666	42016	0
63732	42430	52438	66883
2038	64822	64714	2875
67688	9022	77386	13011
9022	67688	47681	66397
6855	19440	40288	55528
47076	9312	55066	70243
9312	47076	27770	9130
331	59902	76131	27350
59902	331	15986	37625
67446	40648	15016	30545
64077	6644	3199	57642
6644	64077	36476	66162
47440	10888	51206	14530
10888	47440	49727	44696
46972	38851	16765	11571
66656	57248	6668	49360
57248	66656	44201	30785
8529	35321	64176	31185
35321	8529	3217	0
28404	23082	21267	63041
23082	28404	53577	27430
67317	22033	65495	31995
22033	67317	45672	69016
79563	25938	34188	0
48118	4506	24086	64316
35476	32181	30789	63040
69807	6463	70422	50757
6463	69807	70320	23914
41644	42446	13067	43468
42446	41644	53694	43589
14240	39174	73175	51735
39174	14240	53542	71802
67949	79853	68495	27393
15588	69267	1332	27087
17754	53863	36471	35946
53863	17754	48633	65259
54742	55513	10567	27740
55513	54742	1076	27677
61826	76511	43371	42366
76511	61826	59304	1685
34283	24980	45128	21880
12807	58823	15896	10640
58823	12807	605	22259
23360	15597	14647	21440
15597	23360	67091	2064
26847	78687	7787	78687
78687	26847	37842	26847
75536	34774	16133	49620
32135	64768	49281	71693
64768	32135	49281	49281
16289	28123	19790	53121
28123	16289	25030	63185
53097	22448	73813	61066
22448	53097	78311	69787
28630	54708	23698	9359
54708	28630	61498	46756
38092	21527	38092	38092
21527	38092	43310	38860
72497	7136	36196	79235
7136	72497	7136	7136
74782	77483	69058	0
77483	74782	54894	43377
47595	75505	54177	67642
10428	9558	16181	3617
9558	10428	59359	58811
73457	38562	25694	2920
78104	32857	21970	19937
32857	78104	58668	21970
45728	27541	29503	43524
27541	45728	46738	72157
47278	25995	69983	10620
25995	47278	69254	13013
50747	9999	18166	67837
9999	50747	19207	44511
20102	6526	44982	56946
6526	20102	23637	71151
39108	8557	41105	43151
8557	39108	80491	52251
23122	69830	48067	964
28164	60289	59928	31777
60289	28164	72246	23444
68140	63747	25156	30686
62699	34586	71054	10732
34586	62699	34586	34586
28495	28495	28495	75076
22521	40514	42620	47290
40514	22521	33509	0
78651	15876	21447	2904
3496	3496	3496	11712
29629	78806	993	0
36579	26079	13830	15815
26079	36579	25679	43692
17679	42131	70004	61035
60525	33070	65185	18576
33070	60525	46924	62282
39566	39566	39566	8316
80399	80399	80399	33222
3473	40881	41623	39523
40881	3473	48555	13693
61376	61376	61376	6209
30264	4043	52705	25857
4043	30264	21237	58780
79510	16709	47123	52358
16709	79510	25835	12206
77306	24956	16849	34133
1001	73359	20065	67065
73359	1001	73359	73359
49923	31916	6481	3082
14496	60226	60226	63294
35885	56164	27859	23750
56164	35885	69369	17735
77295	77080	31526	59160
77080	77295	74354	7558
19228	39932	17296	66181
32331	63913	36096	48283
63913	32331	42726	29501
55234	17051	23051	45171
17051	55234	30583	26235
50784	66161	32027	57674
73721	42063	78711	47785
42063	73721	27028	78711
17453	3049	41582	37720
54392	23659	53697	8080
23659	54392	60070	6691
56426	30230	69318	51657
30230	56426	19666	62236
62649	10319	47539	56950
73241	36171	8514	75351
36171	73241	25178	31032
63893	62853	63228	8648
62853	63893	11434	58222
64853	3329	61063	50008
3329	64853	28906	14440
77690	30950	67120	47854
30950	77690	11294	980
52053	77274	77685	64306
77274	52053	9094	18649
69839	58778	41877	7557
58778	69839	48881	27016
58698	49665	33633	12897
49665	58698	67421	28746
11529	45836	26287	69421
62284	46904	17318	6692
46904	62284	39334	734
22240	4007	29184	73217
4007	22240	47816	79742
8800	55562	39454	45750
34179	8919	4444	73283
8919	34179	73443	43579
30304	28938	48954	48954
67215	50674	43466	2423
74978	20660	18581	9893
20660	74978	65887	2445
21862	19132	1076	77993
19132	21862	19947	30212
24181	21159	80025	80025
73670	76782	71118	42570
76782	73670	76782	76782
61163	20441	2445	26867
20441	61163	59408	28589
27947	66157	66222	78645
80615	75861	72634	53118
75861	80615	28938	72012
76949	18196	19709	44551
9687	19338	0	0
8105	743	44372	61884
743	8105	27121	46493
7572	10268	22897	7932
10268	7572	16689	70746
11377	40998	62099	6826
40998	11377	70293	47244
71541	8999	37013	31168
8999	71541	48067	24297
23973	7912	208	18942
7912	23973	79491	72589
2515	2944	12943	7393
2944	2515	16110	0
35309	35933	2722	46378
35933	35309	5615	16224
48385	34484	33977	51797
34484	48385	72944	33977
76680	52475	31430	73487
52475	76680	64275	53657
63186	73568	57144	74065
19214	38758	39516	57371
725	566	566	25881
566	725	725	27032
16410	47512	65081	80246
5711	58769	14052	30397
58769	5711	43242	24863
8949	8949	8949	68501
70701	4580	53811	11957
4580	70701	44722	50752
73050	44611	1524	59218
33392	33392	33392	33567
45118	31527	34423	30127
31527	45118	34931	34931
27842	27150	53932	333
27150	27842	35494	3440
20076	13197	76600	54263
13197	20076	29492	15471
12956	25005	79388	67615
26412	35962	54597	57846
35962	26412	70186	0
28064	78305	58	29164
78305	28064	15252	23191
65990	23574	70786	70786
6353	33791	45666	6448
33791	6353	15297	80377
11955	55568	46231	67858
55568	11955	32554	45279
66039	31043	31661	4369
31043	66039	21927	45931
14788	14788	14788	62698
62256	61666	21779	42348
61666	62256	40707	30278
61225	57600	8719	46481
78534	2021	6582	40213
2021	78534	36162	28744
56408	24393	1121	64605
67545	42370	56451	7528
57505	72376	10598	31871
72376	57505	12400	73236
66672	66672	66672	38327
774	55517	73543	23899
55517	774	16495	61698
42052	77319	21495	74046
27567	79342	5337	34077
79342	27567	48383	61689
54898	36504	66772	64162
36504	54898	30154	30154
72187	33678	64139	22144
64338	30742	10313	43573
30742	64338	35295	57651
67188	76425	25171	48865
76425	67188	9759	25171
8916	12959	66813	29254
12959	8916	53968	54125
59433	5720	12980	31294
5720	59433	4629	16634
64947	3059	80226	56949
28054	63974	37661	28289
66350	18172	5500	3127
72324	1677	15665	25726
49974	9135	56792	76754
9135	49974	76754	73731
15429	76568	56418	15468
77882	44516	18437	44639
44516	77882	79726	27166
14681	39301	27186	64383
39301	14681	15083	63298
45463	42021	78932	33482
47404	62952	5502	33825
62952	47404	27230	78762
1365	32633	44844	6755
32633	1365	7580	36219
39706	32684	41766	29338
696	26058	34839	49496
26058	696	68940	56701
5512	38	66230	79568
22079	5703	75094	26353
17339	27092	1746	10363
15823	16807	76471	73852
50457	32309	36745	55592
32309	50457	21856	35290
23846	9633	44618	56713
9633	23846	27700	59599
70518	56066	4874	72525
56066	70518	54497	22615
67470	66521	79173	80635
66521	67470	80635	56861
75256	75256	75256	37254
59836	46730	47721	27509
69935	55766	55417	57149
55766	69935	44053	71393
55644	55644	55644	12463
1618	60421	54414	27893
2860	9213	8523	30801
9213	2860	73836	45235
75708	31636	50829	75304
31636	75708	3755	70953
43232	74519	68960	0
34158	15293	2259	77746
