xlinkID	xlink_1	xlink_2	xlink_3
6094	1959	30698	46996
6095	9082	28777	0
6096	3278	58848	69439
6097	11865	12021	27741
6098	27386	50768	58933
6099	37407	64593	79304
6100	12051	49678	50569
6101	3948	8270	18177
6102	7278	19999	56258
6103	1369	16757	38891
6104	25940	38566	79535
6105	49755	59431	74940
6106	10453	61900	78308
6107	857	51019	52487
6108	44694	67901	69965
6109	21811	55727	0
6110	35283	54848	72997
6111	13034	15134	36691
6112	32950	64345	0
6113	31838	34541	76110
6114	20095	32566	34053
6115	19062	19437	39189
6116	23821	33916	59005
6117	29212	40380	73482
6118	10115	63576	69801
6119	11987	22617	48750
6120	27738	45874	53521
6121	22581	34232	67853
6122	14662	57385	71981
6123	21540	57715	78795
6124	11265	74766	0
6125	36036	74086	74384
6126	41957	51427	56491
6127	1979	38157	38903
6128	6280	22493	44891
6129	18856	42311	0
6130	41226	45742	64130
6131	13064	37966	63758
6132	6132	45196	0
6133	42193	53016	78667
6134	7089	19194	74512
6135	28764	64058	75351
6136	21030	65244	75764
6137	34968	58680	59611
6138	26703	32476	75541
6139	14099	80116	0
6140	3560	9482	75787
6141	3441	12664	64507
6142	5208	14342	21559
6143	21890	24498	74278
6144	8121	15788	36429
6145	31881	44891	77432
6146	3544	6680	79907
6147	602	30075	71694
6148	6148	9244	0
6149	31250	68265	0
6150	8928	24956	52328
6151	16520	26092	26830
6152	18953	27379	51101
6153	11219	22299	77502
6154	9600	39890	0
6155	43626	68434	70081
6156	24282	54136	67343
6157	13249	32187	32838
6158	14493	48751	68576
6159	26951	47460	53166
6160	8270	21623	23331
6161	24737	44057	72622
6162	36450	59711	0
6163	53697	71555	71831
6164	3222	19687	34343
6165	6165	9851	0
6166	16923	29286	39476
6167	11549	35280	55510
6168	13821	28118	64512
6169	9044	12231	71653
6170	26789	34371	52279
6171	16974	21102	24003
6172	21410	25281	29174
6173	24233	49937	77266
6174	18635	39306	78612
6175	2742	4284	57295
6176	10572	19465	34840
6177	1312	77118	79319
6178	19785	35083	73327
6179	9230	30040	54343
6180	334	19663	31111
6181	49331	59157	80542
6182	8543	27902	35793
6183	20260	20373	28304
6184	41619	65348	78699
6185	5190	33811	71191
6186	12679	18069	31383
6187	15722	41802	61565
6188	16694	57635	64105
6189	33167	34913	54493
6190	8365	52310	56966
6191	21603	29906	35767
6192	9150	19712	57122
6193	58952	69329	79823
6194	47101	49630	66932
6195	3975	35639	69698
6196	8714	16735	55524
6197	34987	36239	54559
6198	5586	36723	54409
6199	1420	12320	22191
6200	17855	39322	48001
6201	15722	36781	36916
6202	4355	41698	72406
6203	24052	60783	74714
6204	9231	13091	71157
6205	960	55949	74344
6206	9822	30266	34592
6207	9033	39976	56910
6208	1517	2972	8368
6209	18344	61376	61417
6210	18954	60415	79385
6211	6211	58395	0
6212	645	34033	70415
6213	21116	44864	47783
6214	463	14847	15452
6215	7466	31261	0
6216	29134	59841	72248
6217	37349	56647	73818
6218	20788	38911	61081
6219	2579	39118	68628
6220	50188	56048	72603
6221	792	56136	71708
6222	6222	28249	0
6223	22198	31517	43443
6224	12423	35922	51843
6225	7446	23184	39454
6226	17060	41172	0
6227	9854	23639	44452
6228	6228	71381	0
6229	59421	70957	79316
6230	7981	12719	38789
6231	26526	44287	64032
6232	6232	14279	0
6233	28999	29342	54999
6234	8945	51230	68586
6235	6235	34593	0
6236	64915	74285	0
6237	2185	10016	65549
6238	21902	38158	50776
6239	1755	56795	67883
6240	1342	52668	67268
6241	33161	35634	77411
6242	3129	3931	46471
6243	6243	61002	0
6244	22716	55314	71903
6245	7603	19064	20386
6246	38803	54973	64690
6247	17274	53989	0
6248	13254	51051	70510
6249	6249	71317	0
6250	15231	39792	59998
6251	49696	50238	55716
6252	51071	64282	77681
6253	16292	34773	37206
6254	43099	75623	77108
6255	6255	79419	0
6256	22398	63627	76631
6257	6715	77055	0
6258	48052	76392	77700
6259	3887	9207	25482
6260	59972	66421	79173
6261	42369	45565	65795
6262	48960	72024	0
6263	34304	41015	59262
6264	6839	25951	44749
6265	40841	50515	56564
6266	5942	30344	55675
6267	25507	38077	60810
6268	40705	59338	71741
6269	22858	33839	79906
6270	51388	58206	64320
6271	22393	24994	59982
6272	31922	49173	73900
6273	14004	45804	53343
6274	11970	42138	66094
6275	17592	24618	62713
6276	15799	71951	75960
6277	8839	11693	27596
6278	36898	58402	76221
6279	3335	62637	68353
6280	3609	6128	61302
6281	6281	73617	0
6282	6282	53173	0
6283	12462	47009	56394
6284	16519	21750	66837
6285	6285	41716	0
6286	16138	43576	44100
6287	5717	8301	36056
6288	17073	54337	61498
6289	6289	10636	0
6290	23698	33588	50946
6291	6291	62303	0
6292	24218	46843	78180
6293	2382	17154	41812
6294	24764	41716	50360
6295	17064	25895	49043
6296	20733	45764	68769
6297	24299	59463	69644
6298	41119	41422	65890
6299	1287	39366	52018
6300	1212	20220	64767
6301	27987	51433	71794
6302	25350	27973	49867
6303	6303	41161	0
6304	1414	22792	62839
6305	5126	47174	56478
6306	1850	3484	64214
6307	29379	59060	72846
6308	8383	10371	0
6309	23507	67645	74361
6310	3888	71370	71897
6311	19945	44248	54018
6312	10666	29820	0
6313	6313	33981	0
6314	6385	44819	59085
6315	19920	36430	78932
6316	15608	32916	52784
6317	10480	49153	55862
6318	23330	41633	42174
6319	10415	29978	71415
6320	52308	73293	73380
6321	26677	42494	0
6322	1448	54843	0
6323	76354	0	0
6324	44125	55394	60810
6325	1098	12738	39053
6326	11175	47824	77725
6327	12075	13225	62309
6328	36188	47310	68532
6329	1693	73102	0
6330	27208	66720	68588
6331	36957	51775	76622
6332	4768	20963	32524
6333	9576	16960	30930
6334	411	6334	0
6335	8585	65355	77906
6336	12012	21959	64966
6337	10362	13903	65971
6338	3302	4598	27320
6339	22206	51443	63971
6340	19078	46026	70797
6341	5139	14990	37506
6342	6342	8143	0
6343	2544	6343	0
6344	15510	29236	38155
6345	16791	49922	64212
6346	40220	77664	79888
6347	5050	9303	75487
6348	61684	72023	73242
6349	47089	48670	75809
6350	40002	73465	75649
6351	32987	59865	68091
6352	3071	12865	30520
6353	6448	33791	45666
6354	58164	76049	0
6355	21730	63546	71086
6356	44038	64791	68125
6357	12185	55248	63800
6358	21693	61508	64817
6359	7757	16415	42459
6360	6360	65099	0
6361	14438	35135	67552
6362	21197	35533	38660
6363	3661	13793	34537
6364	5987	55296	65453
6365	60504	71191	75650
6366	25745	32385	66707
6367	2762	23340	32040
6368	45288	55819	60214
6369	10619	14357	79324
6370	18201	34428	48998
6371	5232	10082	13563
6372	12755	45740	0
6373	33800	35413	44906
6374	21362	66479	67783
6375	34666	49552	60004
6376	7169	67965	0
6377	23669	44355	80455
6378	1417	57577	67201
6379	8045	14746	42378
6380	7155	47279	80118
6381	6381	58324	0
6382	7344	22755	36927
6383	9119	21714	49786
6384	5772	58785	71127
6385	5579	6314	19826
6386	9542	60564	78521
6387	22533	72309	73607
6388	28512	37414	0
6389	6389	12682	0
6390	3133	66967	0
6391	23031	36251	58506
6392	30116	43873	80393
6393	13544	29256	47890
6394	37521	47504	64434
6395	13535	35361	49150
6396	12895	19028	67418
6397	5224	59423	73995
6398	28945	29725	37791
6399	59431	65048	70747
6400	16708	30562	75725
6401	44423	74144	0
6402	39690	48270	64973
6403	17305	34075	67771
6404	15553	22287	44904
6405	18496	45604	78576
6406	10071	38972	77063
6407	14373	39733	76918
6408	13690	45982	71729
6409	8892	40033	67705
6410	31772	46824	76068
6411	74	57531	72550
6412	34383	63120	69132
6413	6413	13423	0
6414	2107	24573	34078
6415	10256	56277	0
6416	31712	34703	39640
6417	24192	59885	71048
6418	27259	30750	38539
6419	41650	48755	69724
6420	17419	22083	80645
6421	13504	64936	73834
6422	43219	72085	78409
6423	5902	9845	29686
6424	27526	48931	67038
6425	30448	44043	68963
6426	15182	17662	25833
6427	48837	49553	78562
6428	21024	26957	52854
6429	45377	53505	67501
6430	1322	45708	80236
6431	1002	15740	64739
6432	9062	37721	78453
6433	20378	65113	69825
6434	11481	63502	71802
6435	62651	67439	68878
6436	1026	71438	72696
6437	23986	30328	44490
6438	33905	41615	44214
6439	34178	38697	57571
6440	31971	33653	47124
6441	6878	38867	0
6442	27127	33178	0
6443	41490	65670	67072
6444	30842	41591	46773
6445	33163	40550	56571
6446	48322	52029	79756
6447	23425	42206	48271
6448	6353	37380	50387
6449	11406	60685	73879
6450	22814	31345	0
6451	51534	55075	65353
6452	27068	29833	36742
6453	15569	30588	72104
6454	29982	39230	61290
6455	25957	47831	77903
6456	22156	68348	76571
6457	14114	15244	67895
6458	8506	27837	79618
6459	65535	76323	79933
6460	17396	53880	67970
6461	222	18001	34083
6462	13685	18184	56885
6463	23914	69807	70320
6464	2512	16795	80637
6465	26563	31030	49801
6466	6466	25174	0
6467	47591	54121	77047
6468	51284	55141	72071
6469	18267	40463	76900
6470	4679	25237	73092
6471	9265	27382	29570
6472	3423	39888	73390
6473	40523	46174	64265
6474	43192	44694	73983
6475	4111	29824	30267
6476	32323	61465	76759
6477	22495	36143	51341
6478	51073	54270	80309
6479	9962	57655	0
6480	10247	15158	17028
6481	8860	49923	57552
6482	11038	34244	70405
6483	16207	25863	70629
6484	34100	54772	70825
6485	13757	54122	58715
6486	33709	72590	75563
6487	458	8905	79757
6488	23969	27781	66246
6489	6489	36883	0
6490	14299	52713	70128
6491	9210	30234	66067
6492	349	27509	64423
6493	27545	60563	69048
6494	38478	51449	53993
6495	59209	62900	67737
6496	4114	6496	0
6497	2265	4301	23420
6498	6732	7536	36098
6499	6499	43871	0
6500	30998	65555	74553
6501	7060	0	0
6502	37545	46303	69968
6503	37531	52545	54262
6504	11877	26333	48967
6505	7473	16012	74581
6506	6506	73951	0
6507	2634	29630	64953
6508	39701	47324	61043
6509	38147	53950	69583
6510	38980	48104	54367
6511	20463	21335	33183
6512	26168	45074	58435
6513	52223	54291	0
6514	9914	24114	73397
6515	9132	11179	48566
6516	26568	71444	76752
6517	19800	33001	46897
6518	44971	56690	56855
6519	25127	28647	49734
6520	10929	13665	30802
6521	23534	79607	80345
6522	52844	75605	77893
6523	35769	46227	58605
6524	9572	72468	79527
6525	25385	25598	35124
6526	20102	23637	71151
6527	300	7340	78200
6528	9981	16101	23642
6529	21911	51237	72316
6530	25881	28007	78443
6531	24888	26227	63116
6532	42754	58104	72019
6533	48004	56473	78123
6534	36075	41431	63966
6535	5704	37622	53050
6536	53589	53899	58821
6537	6537	63433	0
6538	6538	16156	0
6539	2663	13661	22997
6540	32785	60428	67100
6541	12732	29538	44592
6542	7315	17353	67809
6543	37965	71390	76045
6544	48549	74067	0
6545	8851	30851	73085
6546	12485	35169	61484
6547	57872	66184	71020
6548	2991	26983	33266
6549	12176	12379	43859
6550	11857	21536	0
6551	3664	21770	64985
6552	53010	62923	68297
6553	39631	54303	57439
6554	38169	62624	78564
6555	1622	43513	57016
6556	6556	80275	0
6557	7779	40197	48479
6558	3866	7484	34054
6559	69469	73456	77505
6560	7699	43662	50672
6561	9880	55927	73966
6562	8255	9749	76549
6563	9520	48930	56467
6564	14452	20098	25280
6565	47077	61935	62229
6566	30261	51291	51467
6567	9764	15795	52606
6568	28148	50778	72942
6569	10377	28349	73784
6570	2891	38526	59811
6571	14564	54690	76489
6572	19523	39027	0
6573	33699	49784	76709
6574	4488	50450	63264
6575	14307	16175	78188
6576	6034	45429	48018
6577	16145	44012	61631
6578	16772	21358	44288
6579	11435	18351	60645
6580	22220	43119	0
6581	8593	38435	61105
6582	10856	43206	78534
6583	34168	44929	46154
6584	46409	47809	52184
6585	7031	32641	44791
6586	12090	27574	40671
6587	62897	63499	76611
6588	20814	45005	53441
6589	16090	40117	49131
6590	14738	31242	73370
6591	36626	54823	74361
6592	21587	56325	71016
6593	10999	19431	42880
6594	56906	57326	73976
6595	35730	37441	70377
6596	24919	29280	0
6597	13159	16954	62872
6598	20245	32160	34709
6599	19786	29470	32104
6600	34869	47836	61403
6601	23824	40210	0
6602	6602	29015	0
6603	35670	52578	73775
6604	19953	39022	80023
6605	3517	7659	42776
6606	23664	27121	70242
6607	1099	31266	0
6608	33374	35351	63452
6609	27424	61211	72033
6610	18445	37910	68875
6611	3938	42192	51749
6612	20435	48609	76654
6613	44695	47537	56788
6614	9315	48869	63460
6615	22715	49658	57096
6616	16453	43069	52530
6617	12312	59258	62024
6618	21368	38877	43956
6619	39536	44433	0
6620	24574	33269	73416
6621	10582	52725	79852
6622	45472	70267	73577
6623	33241	42220	71195
6624	8757	10871	0
6625	15024	16312	54694
6626	6626	13928	0
6627	14360	29985	62709
6628	7461	27106	64997
6629	6629	52675	0
6630	2641	10226	27390
6631	16908	41426	67609
6632	43103	64223	75353
6633	18886	61012	72885
6634	2492	33257	38645
6635	16996	47475	54881
6636	19766	21008	49804
6637	6637	49161	0
6638	14839	66237	67597
6639	48843	63448	68225
6640	16580	31162	74602
6641	19591	34670	62019
6642	11203	36214	75233
6643	32677	65899	70992
6644	36476	64077	66162
6645	19607	26809	0
6646	3127	23809	46245
6647	13185	36216	52146
6648	41848	45218	80498
6649	5084	19548	60087
6650	19624	36122	80397
6651	27596	44367	80474
6652	1010	38382	71142
6653	878	55357	66731
6654	35414	64532	66721
6655	55071	56808	60412
6656	21725	59052	62276
6657	27307	53068	56608
6658	29891	40027	0
6659	38400	55446	73288
6660	6660	36981	0
6661	25158	43153	73817
6662	6662	30031	0
6663	33540	37793	70207
6664	38127	48887	60188
6665	53632	72069	0
6666	5538	28291	73466
6667	1595	7167	22940
6668	1238	23058	66656
6669	39148	50549	51262
6670	21440	42961	77764
6671	62053	64172	70037
6672	6672	60217	0
6673	10502	0	0
6674	273	11136	57615
6675	56860	65397	68227
6676	3373	14164	38990
6677	2565	62121	63799
6678	3602	20600	36319
6679	10390	39695	63435
6680	6146	6680	0
6681	4968	35453	0
6682	11382	22699	59925
6683	8805	28726	0
6684	11194	76041	77705
6685	15500	34987	41571
6686	3398	11072	57642
6687	1749	12223	77192
6688	3996	10594	78047
6689	41168	64467	68657
6690	15862	29363	0
6691	4219	9450	23659
6692	45679	62284	64050
6693	19100	43172	0
6694	22610	35116	48502
6695	6695	9167	0
6696	29056	43869	70257
6697	6697	34826	0
6698	20850	54485	79317
6699	21023	37839	40105
6700	4040	6700	0
6701	39376	48522	64611
6702	44348	63174	76095
6703	14818	26096	43762
6704	41875	49958	65808
6705	21106	23518	37011
6706	9935	38874	78722
6707	16435	79044	0
6708	8019	30284	69175
6709	44203	57504	80358
6710	1802	3202	32255
6711	9643	21377	72808
6712	1812	36211	77004
6713	30480	37246	43136
6714	13577	48291	77087
6715	6257	27454	28068
6716	4379	60429	0
6717	8024	36793	0
6718	4752	52967	53477
6719	6719	65579	0
6720	1915	38482	64138
6721	17490	34979	40378
6722	6722	54798	0
6723	11454	51128	73499
6724	27300	52616	72047
6725	17537	41403	58809
6726	22710	55340	69287
6727	46736	61239	77157
6728	826	38549	59401
6729	6980	39194	64491
6730	13045	26126	46082
6731	988	43621	51210
6732	6498	14065	50164
6733	6733	43067	0
6734	19253	72873	78776
6735	71100	71400	77581
6736	42460	59904	0
6737	13740	43653	54978
6738	33958	40807	67248
6739	22473	25768	28390
6740	21003	24276	54178
6741	17	54369	65688
6742	6742	63741	0
6743	6743	10798	0
6744	47499	58336	59894
6745	2282	47889	51559
6746	15440	45277	69212
6747	40346	71324	77616
6748	14136	26366	76258
6749	19539	42000	43393
6750	9107	11472	50447
6751	17683	57606	0
6752	6904	30493	50350
6753	16338	17097	66650
6754	18507	69164	0
6755	1365	18205	51905
6756	7047	23519	41482
6757	16713	33891	66640
6758	16752	38764	62830
6759	8662	60134	78686
6760	19611	31899	68330
6761	9845	27399	74174
6762	25994	45610	74449
6763	27566	66199	0
6764	12503	61241	78176
6765	38239	51889	70678
6766	26304	36550	53572
6767	42222	44972	71090
6768	12867	38785	44431
6769	44056	47489	75315
6770	4469	45725	0
6771	27007	40431	69961
6772	46357	49192	0
6773	21235	41063	58274
6774	27905	36785	45566
6775	2808	10679	22343
6776	10706	54837	69444
6777	6777	76268	0
6778	3325	59506	61105
6779	22302	27190	71761
6780	6780	33793	0
6781	16469	18825	32704
6782	925	2615	42174
6783	11081	22977	61015
6784	49415	67772	77859
6785	4019	14354	23142
6786	34730	52464	69104
6787	6787	53221	0
6788	19537	59068	0
6789	24463	34172	57134
6790	36182	43250	46066
6791	9872	33517	45284
6792	15669	52188	76327
6793	56365	60601	74633
6794	29678	45840	54185
6795	2176	27392	57224
6796	4810	50504	79640
6797	13787	21625	73504
6798	30805	43013	58197
6799	3627	62259	66259
6800	18086	78431	79791
6801	26710	56462	60940
6802	444	8047	17556
6803	14627	15714	31722
6804	7250	29222	63323
6805	48109	65496	66500
6806	28154	35080	36938
6807	14671	48544	57039
6808	15724	36154	37424
6809	6809	49536	0
6810	27459	69776	77651
6811	36607	42816	65348
6812	33541	63543	80238
6813	20735	58840	78673
6814	24494	33172	78787
6815	6815	19221	0
6816	26246	62996	69631
6817	8934	19430	67825
6818	34530	66439	77326
6819	1121	20617	59004
6820	30866	44596	57692
6821	35372	46566	66807
6822	27545	29696	48224
6823	6823	20724	0
6824	36799	45517	58826
6825	29717	57058	0
6826	11377	39828	45715
6827	5238	44845	71873
6828	41653	64609	68850
6829	30205	47676	0
6830	4139	18823	74715
6831	9202	61375	78509
6832	26900	47219	75281
6833	5272	10649	44073
6834	26734	53775	76830
6835	6835	51563	0
6836	19179	19879	64672
6837	27198	37700	51829
6838	3920	75161	78875
6839	6264	48898	59616
6840	13400	13469	28302
6841	15775	67811	0
6842	4236	38326	44377
6843	10230	57664	66030
6844	11256	49544	71669
6845	16723	69986	73467
6846	46618	54200	66828
6847	59492	60193	61077
6848	41684	62441	74717
6849	7364	55861	61692
6850	29701	59430	75981
6851	19989	37545	57818
6852	5388	36240	69447
6853	5041	8908	72393
6854	20126	71612	79875
6855	19440	40288	55528
6856	12491	12976	79039
6857	15929	27394	56303
6858	17250	40397	51227
6859	21961	27688	49900
6860	5581	18984	60483
6861	54008	78348	0
6862	7733	39554	69168
6863	20347	39864	70973
6864	3998	41715	80102
6865	6865	43274	0
6866	8656	29832	51987
6867	16019	45696	64751
6868	19458	23071	67736
6869	2307	12063	0
6870	16080	57375	59134
6871	19839	61077	66857
6872	55704	58303	69264
6873	56622	57573	79681
6874	33722	46740	80101
6875	43858	56643	79028
6876	31549	43875	51661
6877	576	8639	8794
6878	6441	17536	67952
6879	7955	70297	71315
6880	122	10855	26426
6881	18984	35686	58853
6882	45590	55301	77922
6883	37297	63096	0
6884	8233	10566	41290
6885	25929	31793	50561
6886	12294	14891	28751
6887	4112	76955	77558
6888	31801	49917	54003
6889	15269	49432	57524
6890	13294	70551	78019
6891	872	72856	0
6892	34563	67985	73255
6893	11372	12826	44168
6894	41474	49913	54812
6895	1471	60280	65578
6896	35642	36651	44395
6897	8825	15938	43186
6898	28479	44540	54614
6899	15371	49397	75241
6900	15152	28251	46854
6901	48764	54056	60964
6902	1715	25034	36221
6903	5119	39243	50977
6904	6752	21362	57346
6905	48007	70048	0
6906	16404	44305	56071
6907	1828	12955	59662
6908	26869	42805	55267
6909	6909	40687	0
6910	26751	58079	59567
6911	21566	47188	70412
6912	26516	41955	68160
6913	20070	72554	0
6914	20572	28815	61415
6915	26939	48563	69650
6916	6916	16956	0
6917	1285	12621	67435
6918	5441	16220	76740
6919	17207	18221	48500
6920	35446	71487	0
6921	22009	41100	45171
6922	3044	41522	57394
6923	20630	64288	75636
6924	28266	28988	59295
6925	20879	39093	0
6926	18951	19671	36516
6927	24087	58258	62724
6928	20701	65624	80163
6929	26209	46217	72765
6930	31723	62750	71826
6931	21552	36829	52505
6932	6932	63693	0
6933	30071	43923	71342
6934	6934	73662	0
6935	6935	50100	0
6936	63616	70514	78380
6937	20176	61507	66228
6938	4165	17091	0
6939	9532	22497	28140
6940	39917	72242	78163
6941	28650	32995	75118
6942	4495	6983	21635
6943	9743	70996	74455
6944	21010	22137	0
6945	6945	40371	0
6946	34449	54447	67970
6947	7794	9567	49121
6948	16877	27089	27899
6949	6949	44802	0
6950	31596	46889	68478
6951	6951	26169	0
6952	6952	58675	0
6953	14385	57764	70187
6954	6954	55552	0
6955	43104	73879	74307
6956	50873	68405	74021
6957	28176	61258	71321
6958	12492	29822	65518
6959	8064	16591	59528
6960	16096	49534	66895
6961	22036	53435	58232
6962	14513	40614	49761
6963	16971	25873	48769
6964	23303	34332	63906
6965	13101	24472	36887
6966	54828	55565	74077
6967	45860	51177	56003
6968	9103	15481	33630
6969	39034	46074	0
6970	1034	19570	0
6971	6971	64780	0
6972	34631	39152	57617
6973	10709	39321	57406
6974	15274	48602	75303
6975	22642	41295	69608
6976	17336	55778	58218
6977	30088	38468	60887
6978	35671	59618	0
6979	13915	19622	36009
6980	6729	34330	47850
6981	2183	30729	60839
6982	27458	36421	45467
6983	6066	6942	9890
6984	30429	56656	0
6985	39514	51664	51944
6986	28644	38823	39087
6987	511	14365	45622
6988	17499	44789	65827
6989	43468	62043	0
6990	977	28416	45896
6991	4986	45766	46455
6992	28182	35230	64862
6993	7746	45382	70269
6994	5969	6994	0
6995	16162	41743	75923
6996	26153	36346	75860
6997	39570	54735	62357
6998	7044	21664	0
6999	26905	29652	55608
7000	49802	52203	60333
7001	14329	32100	42898
7002	11015	21461	75136
7003	35395	51356	55765
7004	10099	45217	78464
7005	1848	28415	41387
7006	7149	52654	70721
7007	15304	50608	70434
7008	8225	18911	0
7009	10928	18253	55920
7010	40152	58157	73348
7011	9242	11849	60055
7012	9488	48271	78115
7013	40204	49023	74276
7014	18290	47456	62264
7015	15841	16356	26614
7016	26347	75525	78816
7017	8194	33103	44029
7018	54759	63925	80251
7019	7414	19359	20739
7020	63703	64661	75777
7021	7021	31304	0
7022	11856	25434	27755
7023	10602	42975	66416
7024	8377	59981	79966
7025	7025	62719	0
7026	10549	25425	77554
7027	32701	62229	76466
7028	15097	66304	79432
7029	16833	17751	79617
7030	35092	46277	46885
7031	5911	6585	44195
7032	5636	37567	71987
7033	7707	32648	58334
7034	15626	35282	52117
7035	45021	45314	53729
7036	21405	43788	65324
7037	27199	64847	73798
7038	39804	70252	75490
7039	7671	38390	57779
7040	21023	55293	68158
7041	15065	47381	55089
7042	7932	20627	49763
7043	3011	22868	45783
7044	6998	45031	0
7045	59340	77553	79471
7046	12229	50909	64299
7047	6756	27984	43691
7048	28822	65630	0
7049	1635	14465	21441
7050	2055	2671	32958
7051	38577	49202	54264
7052	31889	54492	58842
7053	38027	52881	76215
7054	30248	68029	70379
7055	9138	28658	45922
7056	49813	50899	60799
7057	20189	22602	37025
7058	7058	30151	0
7059	14733	16526	60225
7060	1518	6501	79089
7061	7061	46584	0
7062	49957	53938	68234
7063	28336	28487	71885
7064	28975	37397	76831
7065	49086	52295	54370
7066	612	60823	69196
7067	25428	36047	55666
7068	5147	61960	67826
7069	385	60560	68644
7070	3142	49500	75931
7071	8109	63001	69074
7072	18360	23385	32148
7073	28716	41973	50671
7074	11067	65747	0
7075	17	4268	18065
7076	16323	31183	34388
7077	15637	52097	76337
7078	14978	37634	69198
7079	41577	43229	66825
7080	7080	37895	0
7081	7081	76154	0
7082	33871	42349	71508
7083	21316	58230	67498
7084	9601	71596	76249
7085	25800	28371	30647
7086	5168	14570	17016
7087	2421	12443	38932
7088	9534	29534	52057
7089	6134	9016	41581
7090	40552	50158	60766
7091	22283	31273	66297
7092	39118	43246	63575
7093	16795	33756	56233
7094	18538	26690	77739
7095	27115	36753	79954
7096	11810	42791	54714
7097	26380	47551	54677
7098	19139	27917	61557
7099	2776	19029	53969
7100	13474	25026	30308
7101	37278	47741	50675
7102	19869	24456	0
7103	18777	20395	26820
7104	7104	62444	0
7105	22460	44446	63331
7106	25579	55293	69312
7107	19988	27774	70736
7108	23378	53253	73601
7109	40752	41705	65130
7110	9200	15908	64582
7111	32183	57200	0
7112	7112	54526	0
7113	15699	33317	33527
7114	6080	46109	80252
7115	10058	62470	69033
7116	25	58171	59470
7117	53136	59014	60538
7118	47958	55169	67586
7119	11260	46881	51079
7120	67920	74023	78527
7121	2572	5581	59321
7122	22519	26512	71039
7123	5616	69258	74839
7124	18397	26381	51773
7125	28652	33182	39027
7126	8562	8676	54049
7127	35615	56077	80265
7128	5656	34289	65568
7129	11183	66146	68062
7130	7130	49423	0
7131	36628	62894	74723
7132	587	1954	55042
7133	30109	0	0
7134	12657	38729	0
7135	8062	32070	77488
7136	7136	72497	0
7137	344	7137	0
7138	36893	51400	65632
7139	49109	56579	75032
7140	37636	41908	48720
7141	28406	60845	73383
7142	36348	52211	76399
7143	24518	28794	58184
7144	21546	51987	75798
7145	2623	7703	68103
7146	3750	72038	74398
7147	17392	37024	77195
7148	20279	27281	73365
7149	4366	7006	79561
7150	41857	42328	48455
7151	21820	22686	29076
7152	24202	32355	57546
7153	52389	61492	66423
7154	4065	74365	0
7155	678	6380	15671
7156	3910	75968	77743
7157	13439	33201	41491
7158	2771	4372	19943
7159	6044	10185	41355
7160	25133	35379	0
7161	1131	3237	52857
7162	4714	19654	77105
7163	36302	54366	54967
7164	33457	69996	70914
7165	43273	59471	63239
7166	4406	41970	49775
7167	6667	29355	66032
7168	46509	47670	74800
7169	6376	57536	59962
7170	49612	61148	0
7171	24436	42501	43362
7172	14187	74719	0
7173	1649	1723	27437
7174	5198	35624	47761
7175	22972	33711	34118
7176	41474	61159	64729
7177	40412	55971	76086
7178	53310	53838	79821
7179	12665	22342	71263
7180	13801	77036	77053
7181	7181	51003	0
7182	1955	11031	25219
7183	48121	58676	71513
7184	39051	40595	44099
7185	2912	13617	68040
7186	10911	23894	48393
7187	2433	10939	44527
7188	385	17184	54678
7189	5526	29351	66609
7190	47875	56206	61617
7191	7191	29229	0
7192	28012	33868	46336
7193	9055	19355	80114
7194	15870	32286	59167
7195	30383	67221	78308
7196	13095	27301	66108
7197	16935	50797	70720
7198	15844	18355	55195
7199	14182	14319	53896
7200	51620	76360	76397
7201	17169	31138	66663
7202	17805	52063	70784
7203	43020	71575	80324
7204	14795	71488	0
7205	2323	7594	17117
7206	10225	34176	44063
7207	3662	17898	55180
7208	27102	47381	55632
7209	4750	15620	66767
7210	32402	59055	0
7211	21170	54228	56445
7212	18979	28913	63007
7213	38579	41402	72585
7214	11221	33781	63360
7215	25439	72461	80322
7216	46038	63752	76630
7217	14115	14651	69742
7218	4501	37959	74627
7219	23470	64707	70988
7220	63613	71511	78346
7221	10637	40754	0
7222	42563	45260	50668
7223	11204	24884	43178
7224	15031	46595	77907
7225	2697	11750	21984
7226	41468	74801	79174
7227	67396	71362	0
7228	13549	21300	55320
7229	1318	22453	46841
7230	14498	33055	48268
7231	4511	25397	49072
7232	21923	35416	73641
7233	18235	57190	73462
7234	16230	47865	0
7235	7235	52786	0
7236	13780	31037	68950
7237	32946	70012	72681
7238	19334	19419	71787
7239	1503	11678	61390
7240	22800	33807	43052
7241	3263	30299	34881
7242	7242	27981	0
7243	25955	42641	58358
7244	20112	43065	53517
7245	30739	34788	68053
7246	3221	20514	45641
7247	7247	13900	0
7248	18782	29157	38127
7249	32412	78292	0
7250	6804	7286	30384
7251	23242	31272	39109
7252	867	7692	64880
7253	27403	31507	70880
7254	1360	16934	45611
7255	20070	21572	64828
7256	21313	76276	79990
7257	42894	65534	75994
7258	8425	17381	28394
7259	15628	56045	67095
7260	427	7260	0
7261	25306	44407	49529
7262	9128	13419	62412
7263	2010	21077	41401
7264	11144	67608	75983
7265	5459	31564	0
7266	10569	21317	64235
7267	7267	57758	0
7268	33394	42424	61088
7269	13121	44229	55467
7270	36787	40410	47411
7271	10544	31532	76552
7272	7272	20129	0
7273	2739	37760	46642
7274	21072	74555	80493
7275	24007	50767	51744
7276	23735	32361	68649
