223.9263	193.8968	64.2782
205.6771	185.7948	159.4704
195.5670	239.1139	53.4153
7.7787	81.7762	182.3387
97.1682	131.2272	-116.0000
157.5471	68.9789	222.2656
79.1013	223.2877	143.5639
121.5350	126.9168	44.9334
91.8202	107.3517	22.3532
118.5190	154.5133	67.1100
74.6601	168.4532	186.8849
6.9283	224.6818	157.2101
0.8403	183.8285	249.2477
97.1682	131.2272	-116.0000
33.3658	195.3595	218.6774
70.7964	99.0396	181.2269
60.0079	116.2757	24.7977
91.7958	42.0183	219.9900
222.5993	44.5453	193.7406
88.2808	249.2918	241.3844
70.3222	156.6280	179.4839
126.9788	238.8485	80.0426
104.0632	41.9941	138.2889
90.3184	148.5833	96.2990
108.5108	112.0637	210.9219
90.6979	201.3275	119.2224
9.3900	139.1368	120.0730
162.1034	60.9491	55.2667
111.5514	191.3564	152.1029
119.1502	224.6743	196.0487
138.4264	95.9309	201.5612
100.6197	136.1704	245.5463
4.6370	5.4166	126.9022
139.9329	222.3119	211.1140
199.1652	242.2518	235.8353
224.7049	115.0546	14.7955
29.2777	182.7952	208.8838
138.7347	223.3061	250.7648
121.0995	186.9797	224.8287
161.4584	102.2144	192.5139
114.6334	177.2584	107.4680
86.1308	114.3060	164.4946
80.4051	175.7562	156.0300
43.0293	114.1366	169.1372
97.1682	131.2272	-116.0000
208.5531	78.4033	1.0000
93.3193	118.7175	186.4807
76.5785	179.3560	42.4603
131.0643	180.7687	77.6826
52.4761	193.9639	147.9087
86.6490	26.9651	110.9657
91.7588	135.0194	204.7065
148.2597	254.2616	38.7405
151.7911	88.0583	43.1782
241.3576	106.4660	5.6184
130.1121	183.5144	12.0725
23.0864	74.6903	46.8307
147.5722	166.6818	157.9795
101.3667	126.3781	246.2767
37.2663	47.3809	147.8296
211.3701	40.8647	243.3616
97.1682	131.2272	-116.0000
70.6231	129.7151	140.6169
187.5438	15.6853	157.8467
169.0935	55.8884	98.6037
114.8524	171.4362	142.1739
145.8155	102.0609	175.3984
45.2422	200.8038	31.9303
43.6955	164.0979	183.6016
52.2860	62.8090	100.2461
138.5551	89.9635	184.7630
101.9610	161.4126	153.2792
50.8430	240.0878	8.5693
139.0109	207.7950	215.9189
97.1682	131.2272	-116.0000
104.8565	74.8897	66.6096
198.5031	20.5642	54.6496
150.3342	97.1674	209.9975
5.6419	111.5318	251.2437
231.1670	160.7677	27.8250
85.3077	87.7226	232.6604
157.4578	26.5585	135.6672
80.0712	114.5218	170.4487
49.1942	200.6512	121.2711
32.3168	150.1906	228.3200
52.1272	115.7583	138.8705
97.4315	162.2266	251.5745
233.4266	203.6471	152.1892
26.9157	8.8531	128.1523
170.3795	60.1051	203.3460
29.9014	126.1351	217.9420
87.1158	210.3282	218.9346
117.6210	222.9268	169.5584
78.6022	153.4551	253.9128
54.7366	28.9561	127.5461
248.9642	123.9242	139.0733
97.1682	131.2272	-116.0000
227.0050	42.9673	119.3132
125.6942	253.5063	230.9032
204.8514	131.8736	107.1540
161.9297	184.6906	179.7612
162.5108	125.0727	64.7576
202.9336	18.2229	143.5668
89.4433	66.6186	220.2968
58.0785	68.6329	89.6828
117.2084	4.8569	240.2275
104.4537	90.2654	192.4491
154.5586	252.2214	159.8309
97.1682	131.2272	-116.0000
97.1682	131.2272	-116.0000
246.6558	100.8456	129.4980
186.1181	155.9141	143.3510
65.8707	84.6025	221.2466
140.6113	63.2123	207.4163
121.8091	85.1928	175.4188
70.2510	132.1581	190.6424
180.6595	165.0607	120.2630
34.4250	105.5280	166.4183
59.1035	15.6144	154.5775
188.9582	193.1419	112.7040
35.5145	184.8335	208.8099
9.5201	97.7323	5.5277
135.2675	205.0153	6.9219
97.1682	131.2272	-116.0000
112.4899	55.5071	78.2150
187.1263	72.7278	122.6123
97.1682	131.2272	-116.0000
244.0793	228.9106	181.5188
115.9060	104.3578	164.3903
243.2741	94.7305	207.4684
201.2217	48.6826	16.2370
70.3149	28.0268	96.7811
158.6008	113.3397	88.6994
157.3946	185.3207	168.4007
158.1680	171.5185	58.9784
97.1682	131.2272	-116.0000
85.1403	133.9044	175.0980
97.1682	131.2272	-116.0000
242.6849	32.8324	112.9226
95.9332	74.7979	227.6102
231.7218	39.3332	148.9162
88.9548	158.9699	30.4464
182.6371	155.3054	205.9789
159.5195	175.6053	173.0267
132.1571	146.5415	172.7658
163.8468	94.0347	68.3657
167.2260	63.8150	3.1899
141.4291	73.5043	121.4732
100.3992	133.4781	131.6025
97.1682	131.2272	-116.0000
46.8636	158.2044	34.1741
219.9443	142.8847	52.8839
132.5574	161.7089	202.3022
44.6945	134.2118	64.7221
113.2894	124.8576	127.1218
122.2723	187.3863	179.9608
190.6165	85.0194	12.9628
142.7786	216.1186	165.7923
168.7296	138.2485	119.5765
63.7414	57.1571	102.9411
20.8317	81.5626	22.7802
135.3529	151.1086	44.5437
182.9492	35.3683	240.7025
97.1682	131.2272	-116.0000
18.6755	100.1996	113.3391
115.9439	54.7869	215.2823
226.7377	66.1715	231.6815
86.1443	103.0381	225.5040
97.1682	131.2272	-116.0000
224.1275	87.3749	226.7171
157.5858	152.8287	93.9979
70.0776	133.7723	128.6722
119.4251	178.3828	208.6818
46.7824	68.9180	119.3509
67.6077	143.1181	241.1770
111.7628	172.8580	63.2980
62.3721	194.8140	177.9829
116.0852	126.3988	156.4614
90.8984	20.3450	234.2315
120.4901	80.5203	66.1214
64.3136	33.7841	80.8274
97.1682	131.2272	-116.0000
90.7003	28.7210	112.7807
95.6533	135.1779	46.3815
97.1682	131.2272	-116.0000
97.1682	131.2272	-116.0000
68.7899	166.0142	166.9421
62.7446	111.0497	169.6972
91.8892	204.2028	206.6891
35.5080	145.5731	19.5801
86.0256	127.4684	114.1773
52.6715	81.5961	8.7795
97.1682	131.2272	-116.0000
109.3972	89.0833	151.5280
172.9029	247.5259	156.7665
157.6488	119.0973	249.7298
145.3939	52.4580	247.6662
123.4143	190.3819	233.3039
241.1192	106.7575	163.5913
5.0266	161.0404	155.0169
43.4796	170.0250	91.9309
199.3791	241.6944	117.1762
137.7591	202.8336	131.9516
83.7002	119.9724	101.0239
171.5875	12.2358	119.2844
121.5533	133.2636	50.7216
151.5285	93.6253	32.7654
0.5159	4.4237	88.3365
246.5978	144.8959	134.7754
97.3378	165.2985	179.5656
167.9848	14.7979	173.9082
2.8442	78.8704	112.8542
211.8839	158.1614	24.0608
154.9813	86.4984	100.7905
59.1066	127.5304	128.5247
43.7732	66.8834	9.8365
9.4082	146.6178	182.9460
86.0238	218.3389	144.2869
97.1682	131.2272	-116.0000
55.4466	52.7126	179.6540
75.2352	112.4252	87.0407
112.9110	186.7520	183.3010
178.0173	164.1824	113.6553
73.7657	238.2144	141.5539
88.7715	179.8403	98.3777
108.1127	156.9558	148.8942
109.2895	140.8680	164.0859
121.5193	24.9911	116.9906
95.3976	169.8264	204.1431
137.1484	127.9313	102.6506
102.8988	55.1550	118.9881
37.4042	199.6273	219.8907
16.2216	146.6659	138.7784
129.4447	2.2941	132.8344
173.3088	100.7201	142.4921
167.4082	100.2708	86.1703
82.4370	184.8420	139.0329
103.2513	198.4649	108.5591
176.5739	183.4154	151.5455
97.1682	131.2272	-116.0000
117.7045	171.1510	51.2434
79.3715	7.1803	242.9024
115.6987	134.6880	138.7901
97.1682	131.2272	-116.0000
20.4355	218.0702	196.0362
248.2510	126.5181	184.4866
188.9977	83.4875	150.1709
160.4018	66.3930	212.1355
97.1682	131.2272	-116.0000
16.1884	183.8245	132.5048
97.1682	131.2272	-116.0000
97.1682	131.2272	-116.0000
11.3112	113.7341	192.2571
110.2868	142.3661	64.6699
166.3046	78.6380	2.9736
55.3793	22.2028	195.2233
98.6639	190.3875	25.0585
71.2035	233.2644	112.4068
169.2463	128.2404	24.2329
249.7118	20.7244	34.0813
79.3137	42.0568	28.6964
172.2327	231.1203	75.1736
142.5495	80.0531	65.7352
82.2592	94.0881	142.3316
153.9590	97.5840	194.9980
74.9394	223.5219	187.3897
105.2637	217.1814	216.3615
102.5144	57.1574	145.8805
128.7895	91.4783	86.9492
135.1800	158.2129	115.3297
49.0549	128.3248	51.5490
102.1670	142.6409	245.9297
108.2698	144.1312	207.1929
71.9343	155.2167	222.4533
18.2220	183.7886	185.7956
135.1837	238.4167	222.2233
164.9388	138.8982	32.3105
74.0028	126.2708	58.5178
64.7456	174.4298	171.0103
219.0965	194.6732	166.5802
98.6176	148.3141	238.8758
97.1682	131.2272	-116.0000
63.9722	135.3603	167.5699
97.1682	131.2272	-116.0000
158.6212	168.5647	82.1002
97.1682	131.2272	-116.0000
153.7039	37.4793	198.7560
68.1518	166.0890	120.8930
125.2409	135.1000	39.6818
213.4488	153.7025	21.4008
130.5344	150.9875	161.8429
97.1682	131.2272	-116.0000
159.7561	16.0506	220.1394
219.6251	210.5240	242.0507
130.8392	238.1392	176.5727
38.7001	194.8859	245.2053
97.1682	131.2272	-116.0000
109.2857	53.3491	108.9409
121.5892	16.9339	141.4930
213.9039	78.5790	190.6219
111.3170	13.6088	215.8445
90.3559	119.0107	170.1338
183.0469	49.2778	107.2382
147.1603	151.1076	121.0157
246.9782	127.1334	235.8195
156.9713	103.7264	134.8618
97.1682	131.2272	-116.0000
227.2259	178.8291	65.6470
122.1644	121.3453	111.4169
175.5926	157.4994	203.0476
96.8853	67.9269	253.3645
153.1834	120.2903	183.9665
97.1682	131.2272	-116.0000
26.3448	125.0963	220.1907
130.0681	49.3929	189.9011
141.2397	121.9264	27.8725
97.1682	131.2272	-116.0000
87.1865	108.6251	231.3021
42.2933	137.4092	56.1058
108.8944	145.5171	207.3343
97.1682	131.2272	-116.0000
25.9747	124.7191	171.5894
61.4786	5.8203	204.7271
65.0694	147.0480	229.7367
121.9001	150.1242	223.6872
197.9589	3.8687	254.4566
225.8965	155.7183	163.8076
92.0235	217.6663	218.6056
118.2044	126.5056	165.2266
198.9578	127.9952	194.7128
99.4240	95.2426	191.1702
6.9293	122.7543	57.7085
21.4159	210.0696	197.7010
110.0403	244.8178	118.8220
36.8360	62.4984	11.4614
187.0316	94.2487	8.7897
220.2711	157.3980	163.4161
199.3104	50.0765	84.7128
137.1338	93.1084	180.5722
218.2361	32.3012	124.5604
196.2335	148.8608	20.6925
165.8298	177.5364	205.5245
103.8041	98.2233	142.6270
126.0083	131.6869	107.0035
97.1682	131.2272	-116.0000
7.4041	188.3261	102.3420
188.6782	139.4203	6.0343
76.4675	3.3626	230.5504
62.8116	88.6708	129.3476
91.7548	22.6569	238.2489
122.2713	188.2507	149.4497
19.8399	216.6150	219.5270
100.2984	57.7354	171.6073
247.3584	149.6145	128.9513
184.0525	103.1532	122.1464
21.5982	117.9185	14.6369
128.4603	87.7435	149.2997
97.1682	131.2272	-116.0000
19.6308	114.5269	58.5315
100.8430	245.9602	232.7293
74.8461	106.3305	240.2563
114.6052	0.0215	90.0054
13.7765	222.2190	158.0416
78.3571	172.0198	130.0797
97.1682	131.2272	-116.0000
55.9218	166.7092	210.1589
120.8793	251.6541	171.2107
112.9106	70.6979	129.5934
201.5100	109.1247	143.3903
4.7383	147.9885	210.2740
162.7229	190.5122	230.9835
48.2513	184.0265	188.2063
23.1385	99.2060	213.4027
179.3873	117.5607	202.9052
126.3225	99.8107	96.6417
238.1756	239.3609	194.0750
207.6882	230.9838	125.9725
137.8193	155.1575	224.7003
19.3912	217.6537	106.5346
56.7164	145.3508	31.3160
105.0336	186.8660	3.4516
37.0306	110.2081	94.1038
151.2400	141.8371	175.3920
46.5236	70.3471	177.5727
114.6673	153.4408	105.4896
136.7336	64.7202	147.2165
217.2310	35.7308	50.1808
167.4435	136.9046	131.4698
61.9233	136.6379	153.4851
128.8423	74.4561	8.0424
97.1682	131.2272	-116.0000
136.5771	183.3140	110.6238
52.4784	20.9986	190.3212
107.3419	89.2350	179.3803
106.1025	72.5172	243.0170
77.2095	135.0116	74.3794
164.7671	153.2340	218.2781
28.2262	167.0652	96.0792
93.8004	148.8578	153.5496
110.1377	5.4353	12.0063
81.6913	204.2740	67.3768
66.0656	44.9752	184.4670
185.7073	110.3494	39.2792
179.1362	123.2584	82.4520
48.4132	152.2721	80.1040
171.1111	222.1575	246.2479
2.5166	198.4702	169.2545
132.9434	92.3906	177.6917
17.0299	116.8699	195.6315
77.3303	14.1390	35.4489
251.4971	103.3163	143.3807
84.6927	69.7539	197.5272
111.3099	144.5876	145.2199
84.3648	255.9236	43.9452
201.4167	253.8609	135.8060
78.2223	255.9742	242.2763
97.1682	131.2272	-116.0000
193.8931	75.3103	152.0772
