34.3541	46.3958	-928.0000
72.7178	65.6884	1275.7634
69.1434	84.5395	427.3221
2.7502	28.9123	1458.7100
34.3541	46.3958	-928.0000
34.3541	46.3958	-928.0000
34.3541	46.3958	1120.0000
34.3541	46.3958	-928.0000
32.4633	37.9546	178.8255
34.3541	46.3958	1120.0000
26.3963	59.5572	1495.0789
34.3541	46.3958	-928.0000
34.3541	46.3958	-928.0000
34.3541	46.3958	-928.0000
11.7966	69.0700	1749.4195
25.0303	35.0158	1449.8150
21.2160	41.1097	198.3818
32.4547	14.8557	1759.9203
34.3541	46.3958	-928.0000
31.2120	88.1379	1931.0755
24.8626	55.3764	1435.8715
44.8938	84.4457	640.3409
36.7919	14.8471	1106.3113
31.9324	52.5321	770.3921
38.3644	39.6205	1687.3755
32.0665	71.1800	953.7792
3.3199	49.1923	960.5840
57.3122	21.5488	442.1333
34.3541	46.3958	-928.0000
34.3541	46.3958	-928.0000
34.3541	46.3958	-928.0000
35.5744	48.1435	1964.3707
1.6394	1.9150	1015.2180
49.4738	78.5991	1688.9117
70.4155	85.6489	1886.6822
79.4452	40.6779	118.3640
10.3512	64.6278	1671.0703
49.0501	78.9506	2006.1186
34.3541	46.3958	-928.0000
57.0842	36.1382	1540.1111
40.5290	62.6703	859.7443
30.4519	40.4133	1315.9566
34.3541	46.3958	-928.0000
15.2132	40.3534	1353.0973
34.3541	46.3958	-928.0000
34.3541	46.3958	1120.0000
34.3541	46.3958	-928.0000
27.0746	63.4119	339.6824
46.3382	63.9114	621.4607
34.3541	46.3958	1120.0000
34.3541	46.3958	-928.0000
32.4416	47.7366	1637.6518
52.4177	89.8950	309.9237
53.6663	31.1333	345.4256
34.3541	46.3958	1120.0000
34.3541	46.3958	-928.0000
34.3541	46.3958	-928.0000
34.3541	46.3958	1120.0000
35.8385	44.6814	1970.2139
13.1756	16.7517	1182.6369
74.7306	14.4478	1946.8924
34.3541	46.3958	-928.0000
24.9690	45.8612	1124.9348
66.3067	5.5456	1262.7736
59.7836	19.7595	788.8293
40.6065	60.6118	1137.3912
34.3541	46.3958	1120.0000
15.9955	70.9949	255.4421
15.4487	58.0174	1468.8127
18.4859	22.2063	801.9688
48.9866	31.8069	1478.1038
34.3541	46.3958	-928.0000
34.3541	46.3958	-928.0000
49.1478	73.4666	1727.3513
34.3541	46.3958	-928.0000
37.0724	26.4775	532.8764
