72.7411	86.2540	916.6071
102.7016	27.3600	916.5998
54.7350	6.1310	916.6160
1.5643	113.6627	916.6307
25.2401	6.5676	916.6304
71.9351	9.4992	916.6071
102.0471	98.3373	916.6399
62.5256	49.0998	916.6005
67.2501	88.1761	916.6040
49.1391	8.9251	916.6197
9.0349	29.4827	916.6332
42.6106	42.2999	916.6037
32.0558	74.3699	916.6270
48.6049	37.7772	916.5988
85.4469	39.1168	916.5940
86.4567	103.7497	916.6120
40.6045	25.8889	916.6225
67.8930	115.8458	916.6305
34.7404	104.2808	916.6164
47.6616	68.0410	916.6092
20.2752	101.2991	916.6192
127.0221	123.1982	916.6161
93.8625	6.1018	916.6108
55.1263	66.2639	916.5984
63.0811	59.7706	916.6156
59.6892	117.6433	916.6269
47.5697	11.7138	916.6237
99.4945	119.9053	916.6252
125.4220	11.4831	916.6133
96.2970	45.9940	916.6020
65.6301	30.4408	916.6184
12.7096	32.5158	916.6292
66.3685	96.7684	916.6167
30.9825	9.7916	916.6318
49.7245	35.1635	916.5990
37.1148	101.9333	916.6229
113.9732	54.7495	916.6338
60.9031	71.3662	916.6167
89.0447	26.8613	916.5957
2.8047	40.2795	916.6039
105.8916	38.2336	916.6159
105.0748	68.7743	916.6059
65.0868	84.6663	916.5991
2.7085	111.8797	916.6357
2.1557	18.3478	916.6199
30.4017	53.6075	916.6063
56.7226	58.4271	916.6040
63.8304	7.2146	916.6142
27.6362	98.8432	916.6136
26.4068	1.1071	916.6185
8.7185	38.0111	916.6193
110.3797	109.4306	916.6255
1.5962	14.0101	916.5990
68.4436	27.1447	916.6223
32.2677	123.5216	916.5996
89.4989	71.1210	916.6031
114.3554	54.4826	916.6004
121.3217	116.9100	916.6345
52.0580	73.4128	916.5983
13.9627	13.6104	916.6202
56.4426	64.4945	916.6012
56.5010	127.4902	916.6233
12.5022	80.4564	916.6352
41.9712	71.6170	916.5998
128.4694	93.5040	916.6185
66.3067	17.4202	916.5902
73.2783	29.3636	916.5941
55.4467	64.8992	916.6042
97.0086	127.3237	916.6028
104.8274	120.5880	916.6043
93.2191	75.3750	916.6398
64.9297	4.5524	916.6287
16.1691	98.3295	916.6107
24.0125	15.0974	916.6294
110.3670	117.3793	916.5992
110.9960	80.7598	916.6134
123.6653	32.5323	916.6345
59.6565	108.6947	916.6300
98.2270	128.3299	916.6279
3.7702	107.0893	916.6276
124.6806	102.5889	916.6331
41.2963	73.7650	916.6012
10.4535	115.0935	916.6347
106.4256	85.4300	916.6379
63.9297	82.1495	916.5975
72.2662	14.0507	916.6282
102.3326	105.1337	916.6384
96.5066	89.9037	916.6383
106.8417	39.7668	916.5958
34.7306	21.5335	916.6119
67.1874	94.2805	916.6206
54.3966	38.4815	916.6055
86.6623	86.1552	916.6319
33.0130	119.3535	916.6317
12.1863	63.8986	916.6132
56.0641	18.9816	916.6086
63.7099	76.8026	916.6366
116.8517	35.8939	916.6261
105.6654	99.6127	916.6390
107.8396	103.1023	160.9694
