348	11719	15702	8766	-1
349	4390	7498	3420	4375
350	4818	15410	4864	819
351	5287	1962	2598	7569
352	785	3220	5470	5297
353	11865	9346	7399	15316
354	354	354	15495	14626
355	1276	862	4567	655
356	14541	7773	1077	1896
357	2646	4525	9750	6656
358	8868	10794	10406	675
359	15338	6531	508	13616
360	11083	9472	8515	15162
361	8127	5619	9566	14686
362	11428	1326	441	3877
363	10463	8990	5094	12093
364	3744	3744	5009	11741
365	9233	13653	8557	8238
366	4422	14607	6364	10594
367	7784	14836	10124	-1
368	2975	5645	12725	9253
369	12504	4324	3461	15859
370	426	7969	8230	4111
371	9018	12509	15664	13855
372	8773	13913	3982	7147
373	9633	14006	3558	7434
374	4474	995	801	5359
375	12368	375	375	2506
376	12643	8471	7906	-1
377	12670	12671	8229	9704
378	9332	6638	1505	413
379	14230	15549	9578	8995
380	4336	10422	13064	1023
381	12242	8855	13406	13415
382	668	668	8910	3400
383	1270	3757	958	1270
384	2402	4011	6987	15402
385	14704	2302	10081	6291
386	14429	5673	2830	12750
387	9334	10328	7972	4141
388	4343	10844	1545	10844
389	11863	15375	5201	5180
390	6330	4328	6747	15492
391	4203	10266	10835	858
392	9326	2269	3215	12191
393	7104	393	393	10867
394	5097	5097	6423	12629
395	11510	4526	4489	11966
396	2077	11200	2803	12956
397	6460	15715	11621	10237
398	4176	4013	11290	13403
399	13023	6979	11263	-1
400	12013	4312	10817	11931
401	15044	5813	11627	3311
402	8700	1825	644	9285
403	10665	7717	3852	2901
404	11870	10280	4299	11339
405	1785	9979	8932	8362
406	10863	14346	2784	15313
407	2240	9741	430	6202
408	14459	3537	2567	2567
409	6601	15887	1058	-1
410	11388	1858	12259	14941
411	15427	5365	12342	12939
412	11503	12020	9562	10519
413	2557	11606	14119	378
414	1146	5156	3851	12536
415	4964	5894	13669	13511
416	416	416	13810	3057
417	699	417	417	14373
418	2321	11604	4583	5342
419	1473	3079	1738	3788
420	5454	15738	553	6502
421	12360	10996	6347	-1
422	9463	2913	13770	8969
423	4778	9037	3231	1526
424	993	6590	10902	2780
425	8381	425	425	5382
426	370	10278	1844	13121
427	10866	1209	10550	5352
428	7564	14351	3833	11531
429	12303	13553	6577	2435
430	7610	407	8517	3808
431	12650	13945	10806	2948
432	10336	9521	12008	6148
433	2799	13003	2799	5343
434	14887	15719	11173	10067
435	1295	712	6563	8697
436	8308	8620	8310	1972
437	437	437	13782	6222
438	5032	9665	9064	10551
439	10443	6400	439	439
440	10763	4785	8177	9553
441	362	13854	13416	15764
442	4571	12244	13213	5010
443	2498	5689	9547	5770
444	3086	1514	10527	10800
445	2384	7611	13506	4415
446	15938	1528	3744	3191
447	5570	12831	7351	14660
448	758	14795	7066	10330
449	449	449	4224	6145
450	7950	7638	11190	1044
451	1478	4162	9836	10630
452	10920	4794	1048	10500
453	2663	5253	1367	12181
454	2500	14722	13190	9707
455	9846	13071	9401	7121
456	11797	15613	8244	8244
457	13515	10387	11516	10161
458	8947	3392	3819	7001
459	459	459	692	2458
460	11183	13009	7721	8694
461	461	461	7851	12833
462	10544	12109	13768	-1
463	7783	3403	8276	923
464	10093	9889	15689	1003
465	14168	16001	1855	2404
466	3966	15102	8842	11768
467	467	467	12674	5480
468	7425	2793	251	8590
469	2724	469	469	11289
470	8877	4156	317	8973
471	7752	3206	322	6947
472	9628	13613	10905	7401
473	15845	1524	6062	3480
474	1763	14051	15402	13870
475	28	7628	13344	8646
476	12095	12095	4856	14067
477	2495	4396	10145	13885
478	12707	15857	478	478
479	14534	14676	4551	4598
480	11640	16088	7860	11667
481	9993	4104	556	2758
482	13221	8622	11609	4444
483	7274	8681	8609	9778
484	9207	1168	6767	10971
485	4780	11323	1263	4933
486	1270	5425	13754	11042
487	4773	8734	5703	4783
488	8768	7736	841	8364
489	489	489	-1	-1
490	15698	13621	11585	10740
491	3405	4648	14229	5514
492	6836	540	3472	4030
493	13576	10921	2192	5745
494	4635	6313	2650	15024
495	3718	729	495	495
496	11450	1079	5686	9308
497	9492	13289	15887	14941
498	12820	5090	2134	9879
499	9928	1650	1800	293
500	5150	7911	8664	5555
501	2815	882	3676	8631
502	13711	9645	6896	13105
503	16038	13769	5214	15606
504	2346	12199	3099	3921
505	6562	505	505	7555
506	4086	746	739	287
507	1009	10618	6683	10571
508	359	2554	10743	13591
509	8926	9468	6614	890
510	5957	14594	1664	5862
511	8227	14115	4106	5736
512	5419	4884	10367	1730
513	8116	4268	15814	7904
514	4963	612	10857	2805
515	6850	2366	11179	7368
516	2322	10281	516	516
517	3823	9673	10550	2503
518	14419	14419	12449	7067
519	10389	14977	3919	4002
520	11476	1390	7256	3311
521	1362	3544	8758	9857
522	5240	7220	14970	-1
523	2557	6912	2472	4900
524	6974	6974	2382	2501
525	3786	6503	11909	16102
526	15175	14618	11712	5875
527	10964	11407	1815	6227
528	12986	12271	9503	4995
529	4459	13008	14422	2393
530	14604	530	530	1150
531	9429	15129	13481	9583
532	3814	14073	9372	1823
533	533	533	11236	3517
534	3865	13190	10882	2048
535	611	7964	3660	1541
536	10965	3621	14954	-1
537	2827	2827	785	-1
538	11065	7547	2945	5714
539	12254	2512	12809	9251
540	4618	492	2973	13904
541	6189	2976	10197	-1
542	10898	10592	10898	10320
543	8727	14857	14895	5454
544	13499	6613	2147	11962
545	14884	10085	8115	4314
546	14252	13788	749	5163
547	10209	10732	13778	13778
548	13412	12404	5232	9655
549	3827	4697	4606	12513
550	14331	10625	13876	12079
551	4896	5819	86	6336
552	6359	14879	13844	2646
553	14384	7316	5346	420
554	16004	9493	2676	13762
555	5476	11366	1181	3167
556	11089	13283	481	10400
557	2875	14672	5794	14122
558	8620	2446	5122	16098
559	14541	1503	10361	8739
560	9923	8801	6199	12603
561	5374	9105	10720	3094
562	751	11289	10289	3020
563	2899	8068	7666	14485
564	14078	9180	9113	9044
565	8413	8280	12778	6328
566	2684	9418	6782	3167
567	15394	13785	8989	4487
568	12012	2969	13357	9422
569	11582	14212	3504	-1
570	10742	8459	13318	9365
571	9341	15699	3564	14308
572	12386	6072	7291	-1
573	15783	11555	15862	7871
574	4188	10134	13881	211
575	12266	15495	3925	10275
576	7427	5498	4971	2938
577	5143	6614	12988	4365
578	5872	5990	12077	7999
579	5344	4527	15237	4933
580	8260	13330	2428	1302
581	1236	78	13003	15212
582	3250	11710	4942	13696
583	14183	5605	6085	10122
584	584	584	5932	3268
585	189	4336	15028	3550
586	10238	1957	15899	5623
587	2980	12868	7326	13932
588	14363	10243	10047	9768
589	9414	5906	6984	3595
590	10355	3380	13866	-1
591	3140	14169	15707	282
592	6450	5794	15872	4420
593	5480	12633	15580	15909
594	6001	10849	6714	7120
595	2399	15471	2351	10185
596	5192	15292	756	9722
597	1969	11454	8001	3772
598	4929	4320	14007	10791
599	10635	10417	599	599
600	770	605	11795	14118
601	15286	12167	-1	-1
602	11749	15344	3197	8056
603	15931	603	603	7902
604	1987	13787	604	604
605	600	9777	8004	14790
606	2356	7271	5901	9370
607	13930	3	9094	9605
608	15878	7686	10822	9533
609	11820	9399	2429	12410
610	14302	9344	14021	14609
611	535	5490	9261	15990
612	514	9288	6680	12681
613	13565	15441	613	613
614	7357	4959	11026	3260
615	6913	15270	1643	-1
616	13601	1369	15660	7223
617	13996	12893	6741	2458
618	7408	13625	12700	8734
619	15841	13288	315	7693
620	13750	10183	4	9580
621	13446	8078	11088	2848
622	15916	15363	4332	6807
623	4463	5037	12808	7282
624	15524	3894	641	8961
625	625	625	8871	9425
626	5200	9594	9426	4077
627	3496	627	627	15479
628	5936	14484	14153	1099
629	16003	9417	11139	9417
630	4107	3680	1830	9507
631	5066	752	13266	-1
632	5139	4826	1769	11019
633	15731	15910	6181	1019
634	13964	3278	5861	2544
635	14945	12075	14392	4040
636	12547	5333	11068	5279
637	3025	5590	13290	15288
638	1682	638	638	7923
639	1381	7362	4704	4079
640	14004	15254	13326	4478
641	87	12386	624	4090
642	7623	5709	7021	1163
643	643	643	643	643
644	8766	3685	402	14065
645	6380	4940	6376	8698
646	1478	11897	4323	14353
647	7377	12655	7202	4479
648	8044	1843	5961	-1
649	5405	214	1020	4789
650	11296	1956	6842	10146
651	832	13493	3777	13198
652	14637	1110	11184	6272
653	2236	1816	15751	15906
654	6333	12533	1858	10369
655	9444	8213	355	12926
656	4773	6419	12679	1243
657	12253	14338	3546	-1
658	658	658	4476	8181
659	9278	6836	12813	6836
660	16099	3719	5700	12112
661	10908	5639	2197	4634
662	5800	3289	8331	15436
663	10650	3096	9712	4083
664	3317	6345	10998	13216
665	5897	15364	8406	6560
666	12844	6517	12441	7756
667	7738	12796	5325	-1
668	382	2142	382	10956
669	5496	7755	1956	9493
670	322	9071	995	11649
671	4076	12124	1236	-1
672	5923	11082	5530	10791
673	5250	5655	15357	1841
674	1145	2171	14231	744
675	7477	4099	11671	358
676	10297	11498	8555	2467
677	9198	13920	11852	11113
678	7320	4923	7200	10547
679	5559	16103	12731	6288
680	12125	10530	1006	4043
681	14333	14025	2749	10689
682	4981	6673	682	682
683	13233	15859	13218	13532
684	15310	15448	10646	4975
685	15501	13139	8408	7788
686	7853	4697	10191	12513
687	13728	4164	2636	15650
688	10548	15477	11423	10693
689	13740	1576	15589	7416
690	8852	1380	10459	14148
691	11030	691	691	7652
692	8689	459	6086	11843
693	13376	7365	8566	8386
694	9183	14883	7498	9006
695	7741	11884	8766	2743
696	696	696	15941	6197
697	11431	8578	13378	7811
698	6393	4976	8094	4362
699	6839	16111	417	4909
700	6277	7213	700	700
701	9145	162	6837	14926
702	4656	10309	10309	11210
703	10567	8123	9413	1868
704	5392	15007	12058	4946
705	1266	16069	10859	5757
706	10997	15208	3132	9344
707	7979	11308	15070	718
708	12357	15858	7560	14924
709	9092	10213	15330	8377
710	9129	22	11835	9950
711	15432	11832	1301	11849
712	7875	14679	435	8325
713	5580	12043	12670	8229
714	4953	12675	12984	-1
715	6760	715	715	13256
716	7870	5972	1197	8772
717	15252	10651	3486	5367
718	8602	8122	8122	707
719	14920	16078	1320	3984
720	2288	1870	3433	8173
721	8430	2352	960	4710
722	11996	845	5251	1082
723	13798	5741	723	723
724	5764	12660	15455	9459
725	725	725	10347	13628
726	14836	8331	3135	3070
727	6061	3092	67	-1
728	7954	13223	5783	4282
729	495	14537	11484	2271
730	10474	11959	3498	9133
731	6737	2056	14463	13825
732	4185	5910	4340	10133
733	4506	14793	11836	6403
734	734	734	4828	11845
735	735	735	735	735
736	9171	15461	11999	12341
737	11340	14558	851	12958
738	4458	15858	14967	7213
739	506	8277	9041	13039
740	11144	4050	4873	12254
741	5095	8241	15448	1599
742	4971	11480	10534	6110
743	2956	11151	977	1346
744	6030	2876	6030	674
745	2075	14603	1015	7019
746	506	4511	9732	10594
747	1110	12495	14792	9821
748	13145	6377	6226	14244
749	4335	13469	546	2709
750	7917	9204	6362	-1
751	562	15462	4865	5812
752	631	8072	3652	6644
753	5145	15952	15305	10698
754	113	3812	12029	15485
755	12315	6835	922	-1
756	776	12573	776	596
757	9936	1450	12019	12896
758	14562	11218	448	181
759	5670	7418	12071	7657
760	12479	9465	12968	15978
761	7608	14052	2726	9245
762	13722	4783	7831	5463
763	5989	1868	11967	1868
764	2101	2101	10598	3335
765	8349	9563	1906	4494
766	6398	3115	14259	3502
767	7016	13367	16025	2354
768	14075	2779	8198	12552
769	11514	1997	10937	9487
770	600	5935	10670	133
771	14710	15206	4891	12700
772	4989	15474	4297	7830
773	14432	13180	13658	6895
774	14433	13916	7371	-1
775	2254	12993	10597	8944
776	756	756	14385	12398
777	12737	12702	15222	8417
778	15265	1339	50	2007
779	6801	6897	7250	10835
780	14442	5271	3832	-1
781	2822	9073	12652	6664
782	3274	915	10793	10793
783	6416	3461	2409	12354
784	13029	3990	4675	14701
785	352	5375	53	537
786	8432	8090	2865	4948
787	14734	2737	9554	12774
788	10665	9690	2599	5777
789	12824	12292	3884	2317
790	3009	1355	11587	8580
791	3279	7020	791	791
792	9978	15045	2135	-1
793	15852	10497	13101	11427
794	11972	7776	4338	13630
795	14186	8479	4116	6113
796	1036	5878	6594	13357
797	13258	13111	4434	8249
798	12021	13441	7370	14473
799	13621	12375	1877	7183
800	7238	6045	9743	7238
801	374	14627	5699	5907
802	1717	12222	2155	15492
803	329	11972	14339	6910
804	9554	12146	14161	7850
805	7623	14598	7170	1059
806	7651	11243	13398	1596
807	1377	8991	6889	3992
808	13953	5107	6871	-1
809	14460	10017	7568	5378
810	12951	5082	15951	7118
811	9788	9788	12214	3399
812	11844	10177	3346	14852
813	11802	9151	6532	9928
814	5164	6378	4409	10434
815	3486	1373	8936	201
816	2954	9885	2049	2954
817	7894	2557	4904	9490
818	8929	15143	10700	14661
819	10851	2681	350	7499
820	14067	1128	87	9307
821	6846	6430	6590	10187
822	5217	1395	10712	4773
823	7826	11607	14443	161
824	9362	8942	11751	3562
825	10191	2733	5319	10772
826	7055	4902	9942	-1
827	3308	12549	2867	3738
828	4081	1273	8837	7518
829	4129	10076	8538	8645
830	12465	13426	8701	12836
831	1848	8195	8466	11518
832	4837	651	10662	5432
833	4242	7779	2657	3274
834	11035	10087	8606	13269
835	3330	1779	4265	13142
836	12641	7439	4407	-1
837	6640	15434	14391	13627
838	15718	12696	10006	14620
839	13094	9431	3179	12442
840	15027	1798	3601	12909
841	10997	15868	488	7482
842	11438	3151	7619	14021
843	14227	3049	1152	13542
844	11586	4706	12531	7364
845	9827	9770	722	11728
846	3721	7337	1880	-1
847	9375	1683	5839	1258
848	6094	13739	6597	1870
849	12136	1296	3163	14524
850	3736	15236	15236	-1
851	1335	14558	15795	737
852	5032	1430	9664	-1
853	5958	5440	15414	14644
854	14088	7131	7465	8791
855	6759	6449	2806	-1
856	7468	11055	13071	10189
857	12640	13457	4112	1485
858	4814	391	4203	7419
859	8515	10386	3556	10386
860	6943	14078	3777	2935
861	2363	3227	12944	11792
862	355	14626	13559	163
863	3006	863	863	12302
864	7647	7245	1241	5105
865	3310	8933	294	5939
866	3609	13445	1061	8286
867	2814	14759	-1	-1
868	3849	133	11580	6947
869	8625	8625	10219	7968
870	14732	10265	8179	10265
871	5165	11232	10374	9575
872	4460	12095	11322	14561
873	7961	2519	10005	10083
874	9643	15673	1226	-1
875	10615	1223	3792	6801
876	4627	6311	4448	2866
877	11755	7176	3147	12348
878	8196	3807	4229	-1
879	10368	14600	1307	15618
880	12832	1854	11940	14496
881	9669	13971	10221	13971
882	2721	4105	501	15323
883	15350	10995	12445	1241
884	13703	67	13365	15512
885	16046	2830	-1	-1
886	9540	15758	3104	2947
887	6167	10226	11966	11966
888	12248	13012	4269	12248
889	1488	4652	14170	4071
890	12247	6562	509	7481
891	14429	14453	13278	7184
892	7342	5965	9438	13228
893	12383	1320	9614	4251
894	15879	5748	10924	6957
895	10564	11830	15299	13182
896	10797	11268	14357	11913
897	4642	2944	7372	1551
898	1672	8580	2893	7189
899	14473	5278	5381	6542
900	6759	15555	15840	1019
901	3421	11943	3359	6529
902	8052	11735	15733	10925
903	5844	13941	4258	15583
904	12888	3681	90	3150
905	8674	9704	15341	3641
906	14932	1035	906	906
907	4275	14762	5880	10193
908	3524	12485	9353	12320
909	320	11230	14571	-1
910	8337	10449	1215	6680
911	12722	13884	12087	2599
912	14027	15930	4052	7439
913	6641	12417	4801	9420
914	8950	8737	914	914
915	1272	782	4242	7785
916	13302	10621	7507	1382
917	11050	7050	10708	10796
918	8346	4865	12000	6063
919	10816	14399	8384	5775
920	6896	10738	12267	14069
921	3778	15864	5528	11314
922	4813	15665	9083	755
923	10128	7991	463	10853
924	11795	5357	10777	4839
925	11038	13113	7658	-1
926	10657	8553	12838	15264
927	3363	8762	14582	4353
928	10746	2096	5876	4546
929	14780	302	4877	11721
930	11169	9731	8636	3759
931	931	931	13892	8769
932	14244	10776	12701	6766
933	1798	13254	2100	11309
934	15850	7406	13560	13560
935	14897	7787	13613	9185
936	9916	2420	8992	5070
937	15850	6025	5915	-1
938	1064	2051	9705	13691
939	4927	2272	5444	6803
940	9089	14204	9765	11320
941	1175	13123	7481	13208
942	12405	1480	11014	16094
943	12949	15171	3719	6954
944	5917	2882	14775	14173
945	3561	5141	16099	14424
946	4316	4412	12849	1547
947	14441	13955	13026	6719
948	8114	9343	8282	-1
949	12733	14678	12077	5960
950	2036	12657	9876	8163
951	7932	8366	11544	5769
952	7940	14157	5845	2881
953	1028	2363	14315	7856
954	5212	8070	16100	14846
955	9754	12229	8401	9980
956	8666	7578	11654	12901
957	3657	226	12992	8194
958	383	6654	7283	8486
959	4073	6510	10540	10540
960	6333	4932	11465	721
961	8884	6401	7356	3810
962	12215	11646	12596	5832
963	12063	8867	7678	8197
964	8562	9774	2864	12266
965	11077	5160	3177	4539
966	6663	3445	14829	13605
967	12427	13342	10467	6658
968	12435	15377	11874	1259
969	15369	9346	14564	9658
970	9735	9212	7871	5293
971	7361	7834	7412	14903
972	14252	11896	14373	11370
973	12613	9139	14474	9139
974	1115	14122	6424	2767
975	10394	14966	12827	4227
976	7087	12964	3439	4215
977	10981	15752	743	2873
978	7848	13839	7775	1792
979	8834	10460	15493	1185
980	15517	5464	8192	6214
981	4423	11149	7742	10466
982	259	15825	8833	15241
983	14253	11854	3653	9896
984	8485	10907	3944	6457
985	6270	13529	11021	13529
986	10614	12295	2953	15387
987	6394	14632	13432	7729
988	9666	4449	4255	8405
989	14299	4684	10537	8137
990	10885	14317	3929	1498
991	12828	6921	5067	6391
992	8927	5696	15140	9279
993	424	7989	2764	8553
994	3505	2097	7446	-1
995	14348	374	670	14998
996	4389	8725	8725	13805
997	6687	9366	5899	6597
998	1464	12891	15781	6187
999	6515	11517	9071	5357
1000	5815	9717	7314	14382
1001	10211	5326	2604	2452
1002	16051	1997	13732	1819
1003	5000	3425	12251	464
1004	7116	14724	12716	10376
1005	2554	13161	7553	7553
1006	7404	680	12125	-1
1007	11151	4687	11504	6201
1008	2935	13775	4560	10174
1009	15283	507	13302	1685
1010	14985	13164	6708	13232
1011	6372	13502	9156	14495
1012	5355	3103	3508	12331
1013	11283	2280	9983	15536
1014	2172	2856	14200	9213
1015	745	6812	7986	15789
1016	12070	2125	5803	6917
1017	15089	3372	-1	-1
1018	13060	11598	15017	13981
1019	8865	1836	633	900
1020	649	16129	214	10692
1021	15203	9888	8397	3932
1022	3406	5546	124	13268
1023	10584	15802	380	8020
