53400	-1	20792	-1
53707	-1	-1	-1
44854	-1	-1	-1
37776	-1	-1	-1
67721	4	-1	-1
27471	-1	54116	-1
22602	5959	79088	79829
2987	22970	-1	-1
77602	-1	-1	-1
1646	15584	70339	-1
37544	-1	-1	-1
48075	-1	-1	56199
64026	-1	-1	62949
61693	13	-1	-1
34394	-1	-1	-1
39763	-1	-1	-1
66235	-1	-1	-1
42148	-1	-1	-1
18592	-1	-1	23869
63013	-1	-1	-1
69523	-1	-1	-1
46841	-1	-1	-1
69165	-1	-1	-1
35380	-1	-1	-1
62495	-1	-1	-1
19914	-1	-1	-1
35071	-1	-1	-1
44233	-1	-1	-1
79601	44254	-1	-1
3467	4668	-1	-1
35253	-1	-1	45933
48811	-1	-1	-1
54819	-1	-1	-1
47045	-1	-1	-1
68700	-1	-1	-1
45336	-1	-1	-1
47738	-1	-1	-1
17408	-1	-1	-1
14037	-1	-1	46802
48591	-1	-1	-1
12546	-1	-1	-1
52115	-1	-1	-1
61521	-1	21502	-1
43445	-1	-1	-1
56528	44	-1	-1
42373	15352	59734	-1
9463	-1	51749	-1
6782	-1	-1	-1
50539	-1	-1	-1
50189	12390	23093	59082
8084	-1	61251	-1
41247	-1	-1	-1
73752	-1	-1	-1
28229	-1	-1	-1
3407	2153	11583	69357
72102	21607	-1	-1
59510	3829	-1	-1
8267	28062	54966	-1
22102	-1	-1	-1
25433	-1	-1	-1
10875	-1	-1	-1
27067	61	-1	-1
79526	-1	-1	-1
26905	-1	-1	-1
65007	-1	-1	-1
2107	-1	-1	-1
36056	5200	75735	-1
48243	-1	-1	-1
9764	-1	-1	-1
59127	-1	-1	-1
26983	-1	-1	-1
3207	3301	-1	-1
11059	10273	-1	-1
3649	-1	-1	-1
16225	74	-1	-1
432	-1	-1	-1
34747	-1	-1	-1
65022	-1	-1	-1
74635	-1	-1	-1
55106	-1	-1	-1
78293	-1	-1	-1
71175	-1	-1	-1
8446	7735	23525	24400
47633	-1	-1	-1
35608	-1	78672	-1
72685	54768	69127	-1
61410	-1	-1	43195
52081	-1	-1	-1
48196	-1	-1	36129
25350	-1	-1	-1
37684	35196	52036	-1
34489	-1	-1	-1
50389	-1	-1	-1
25087	-1	-1	-1
71633	-1	-1	-1
13058	-1	-1	28370
66488	96	-1	-1
37676	-1	-1	-1
58337	-1	-1	-1
40906	-1	-1	-1
73282	-1	-1	-1
962	-1	-1	-1
21336	-1	-1	-1
9160	-1	-1	-1
49485	5964	-1	-1
27946	-1	-1	-1
47057	-1	-1	-1
26340	31648	-1	-1
15857	108	-1	-1
78760	109	-1	-1
11811	-1	66033	-1
41185	50958	-1	-1
54419	-1	-1	-1
49089	-1	-1	-1
58058	-1	-1	-1
16188	9580	-1	72419
